Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",23y 191d,71 (14-1-56 20.42%),17 (0.24),16 (7-0-9 43.75%),4 (0.25)
17,"Chick, Daniel",22y 200d,63 (26-1-36 42.06%),68 (1.08),←,
9,"Crawford, Shane",23y 354d,114 (54-1-59 47.81%),87 (0.76),←,
24,"Croad, Trent",18y 173d,17 (7-0-10 41.18%),4 (0.24),←,
32,"Dixon, Ben",21y 76d,32 (14-0-18 43.75%),44 (1.38),←,
19,"Dunstall, Jason",34y 15d,269 (177-1-91 65.99%),1254 (4.66),←,
34,"Graham, Mark",25y 169d,100 (44-1-55 44.50%),34 (0.34),←,
5,"Harford, Daniel",21y 163d,74 (30-0-44 40.54%),28 (0.38),←,
13,"Hassall, Jon",25y 15d,82 (32-2-48 40.24%),15 (0.18),32 (13-0-19 40.63%),3 (0.09)
3,"Hay, Jonathan",19y 16d,21 (5-0-16 23.81%),3 (0.14),←,
2,"Holland, Nick",24y 31d,77 (31-1-45 40.91%),100 (1.30),←,
14,"Krummel, Brendan",26y 66d,61 (27-0-34 44.26%),39 (0.64),51 (21-0-30 41.18%),36 (0.71)
37,"Lekkas, Angelo",22y 61d,47 (17-0-30 36.17%),7 (0.15),←,
18,"Lloyd, Brad",22y 347d,8 (5-0-3 62.50%),3 (0.38),←,
15,"Lord, Aaron",23y 39d,76 (39-1-36 51.97%),72 (0.95),44 (16-0-28 36.36%),53 (1.20)
7,"McCabe, Luke",22y 19d,50 (22-0-28 44.00%),3 (0.06),←,
31,"Obst, Chris",18y 324d,6 (5-0-1 83.33%),,←,
10,"Robran, Jonathon",25y 312d,57 (24-0-33 42.11%),5 (0.09),←,
4,"Salmon, Paul",33y 221d,268 (147-3-118 55.41%),533 (1.99),59 (24-1-34 41.53%),24 (0.41)
6,"Taylor, Richard",25y 46d,74 (31-1-42 42.57%),30 (0.41),←,
8,"Treleven, Craig",28y 76d,58 (25-1-32 43.97%),15 (0.26),←,
30,"Woods, Tony",29y 58d,114 (47-1-66 41.67%),23 (0.20),83 (31-1-51 37.95%),13 (0.16)
Totals,Totals,24y 135d,1739 (823-15-901 47.33%),2384 (1.37),,
C,"Judge, Ken",40y 226d,67 (27-1-39 41.04%),,←,
