West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bennell, Jamie",6,6,6,12,,,,3.0,2.0,,,,,,,2.0,10.0,1.0,,1.0,,,91.0
26,"Butler, Sam",12,9,9,21,,,,1.0,1.0,3.0,,1.0,2.0,,,7.0,15.0,1.0,,3.0,,1.0,82.0
15,"Cripps, Jamie",6,5,5,11,1,,,9.0,,5.0,1.0,2.0,,1.0,,3.0,8.0,,1.0,,,2.0,87.0
14,"Duggan, Liam",6,4,4,10,,,,1.0,,2.0,1.0,1.0,,,,1.0,9.0,,1.0,,1.0,,80.0
3,"Gaff, Andrew",11,2,13,24,1,,,5.0,1.0,1.0,3.0,1.0,,,,6.0,17.0,,1.0,1.0,,1.0,87.0
33,"Hill, Josh",8,2,6,14,3,,,3.0,,1.0,1.0,1.0,1.0,,,8.0,5.0,1.0,,2.0,,,89.0
25,"Hurn, Shannon",20,12,5,25,,1.0,,2.0,2.0,6.0,,1.0,,,,4.0,20.0,,,3.0,1.0,1.0,84.0
34 ↑,"Hutchings, Mark",2,1,9,11,,,,4.0,,,3.0,1.0,2.0,,,10.0,2.0,1.0,,,,,29.0
17 ↓,"Kennedy, Josh",7,3,3,10,4,2.0,,4.0,,1.0,,,1.0,,,6.0,4.0,1.0,3.0,,,1.0,71.0
2,"LeCras, Mark",16,4,3,19,3,1.0,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,3.0,16.0,,1.0,2.0,,1.0,90.0
7,"Masten, Chris",24,8,19,43,,1.0,,2.0,,7.0,4.0,2.0,1.0,,2.0,13.0,28.0,,1.0,,,,91.0
36,"McInnes, Fraser",8,7,14,22,1,,1.0,3.0,,4.0,,1.0,1.0,1.0,,8.0,13.0,1.0,,2.0,,1.0,94.0
9,"Naitanui, Nic",8,,3,11,,,34.0,6.0,,4.0,3.0,1.0,,,,8.0,3.0,,,2.0,,,71.0
30,"Nelson, Jackson",8,4,8,16,,,,2.0,,2.0,,2.0,,1.0,,3.0,12.0,,,2.0,,,80.0
11,"Priddis, Matt",18,6,21,39,2,,,7.0,2.0,7.0,4.0,1.0,1.0,,3.0,11.0,29.0,1.0,1.0,5.0,,1.0,89.0
31,"Schofield, Will",11,8,4,15,,,,1.0,2.0,1.0,,1.0,,,,1.0,12.0,,,5.0,,,86.0
4,"Sheed, Dom",10,6,14,24,,,,6.0,,6.0,2.0,3.0,1.0,1.0,,9.0,15.0,,,,,1.0,76.0
5,"Sheppard, Brad",13,9,9,22,,,,1.0,2.0,2.0,,2.0,,,,6.0,16.0,1.0,,1.0,,,84.0
13,"Shuey, Luke",15,7,13,28,1,,,6.0,,4.0,4.0,2.0,2.0,1.0,,10.0,18.0,,,,,4.0,85.0
22,"Sinclair, Callum",9,4,8,17,1,,19.0,3.0,,2.0,,4.0,,1.0,,7.0,9.0,2.0,1.0,2.0,,,83.0
12,"Wellingham, Sharrod",16,2,9,25,,,,3.0,2.0,4.0,,3.0,6.0,,,13.0,12.0,,,4.0,,,87.0
6,"Yeo, Elliot",14,9,15,29,4,2.0,1.0,6.0,,4.0,6.0,1.0,,,1.0,12.0,15.0,2.0,4.0,1.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,118,200,448,21,9.0,55.0,80.0,15.0,67.0,33.0,33.0,19.0,8.0,6.0,151.0,288.0,12.0,14.0,36.0,2.0,14.0,
Opposition,Opposition,177,45,132,309,6,7.0,45.0,105.0,42.0,24.0,54.0,62.0,8.0,19.0,,143.0,159.0,1.0,2.0,61.0,3.0,3.0,
