Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 190d,72 (39-2-31 55.56%),4 (0.06),←,
25,"Chaplin, Troy",29y 180d,204 (95-1-108 46.81%),14 (0.07),64 (40-0-24 62.50%),4 (0.06)
9,"Cotchin, Trent",25y 137d,151 (75-2-74 50.33%),91 (0.60),←,
3,"Deledio, Brett",28y 126d,229 (102-5-122 45.63%),169 (0.74),←,
10,"Edwards, Shane",26y 301d,165 (70-5-90 43.94%),111 (0.67),←,
5,"Ellis, Brandon",22y 19d,85 (48-1-36 57.06%),33 (0.39),←,
6,"Grigg, Shaun",27y 125d,144 (71-2-71 50.00%),67 (0.47),101 (53-2-46 53.47%),57 (0.56)
14,"Houli, Bachar",27y 102d,134 (67-3-64 51.12%),32 (0.24),108 (57-2-49 53.70%),23 (0.21)
28,"Hunt, Taylor",24y 290d,83 (62-0-21 74.70%),20 (0.24),20 (13-0-7 65.00%),1 (0.05)
48,"Lambert, Kane",23y 269d,10 (7-0-3 70.00%),5 (0.50),←,
35,"Lennon, Ben",20y 48d,14 (7-0-7 50.00%),8 (0.57),←,
27,"Lloyd, Sam",25y 172d,18 (9-0-9 50.00%),23 (1.28),←,
20,"Maric, Ivan",29y 230d,151 (87-1-63 57.95%),59 (0.39),74 (44-1-29 60.14%),31 (0.42)
4,"Martin, Dustin",24y 57d,128 (62-2-64 49.22%),137 (1.07),←,
33,"McIntosh, Kamdyn",21y 141d,20 (13-0-7 65.00%),7 (0.35),←,
26,"Miles, Anthony",23y 175d,43 (23-0-20 53.49%),11 (0.26),33 (22-0-11 66.67%),10 (0.30)
38,"Morris, Steven",26y 234d,78 (43-1-34 55.77%),11 (0.14),←,
1,"Newman, Chris",33y 96d,265 (103-5-157 39.81%),53 (0.20),←,
18,"Rance, Alex",25y 317d,127 (58-2-67 46.46%),8 (0.06),←,
8,"Riewoldt, Jack",26y 295d,177 (79-4-94 45.76%),429 (2.42),←,
29,"Vickery, Ty",25y 83d,99 (47-2-50 48.48%),125 (1.26),←,
31,"Vlastuin, Nick",21y 125d,58 (34-0-24 58.62%),14 (0.24),←,
Totals,Totals,25y 202d,2455 (1201-38-1216 48.92%),1431 (0.58),,
C,"Hardwick, Damien",43y 4d,132 (64-2-66 49.24%),,←,
