Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",18y 239d,12 (9-0-3 75.00%),7 (0.58),←,
3,"Bizzell, Clint",26y 72d,96 (44-1-51 46.35%),73 (0.76),21 (12-0-9 57.14%),1 (0.05)
25,"Brown, Nathan",26y 25d,54 (27-0-27 50.00%),15 (0.28),←,
32,"Bruce, Cameron",22y 343d,64 (35-0-29 54.69%),72 (1.13),←,
30,"Godfrey, Simon",21y 325d,23 (13-0-10 56.52%),2 (0.09),←,
18,"Green, Brad",21y 179d,61 (34-0-27 55.74%),93 (1.52),←,
16,"Johnstone, Travis",22y 53d,68 (33-0-35 48.53%),53 (0.78),←,
11,"Jolly, Darren",20y 306d,21 (12-0-9 57.14%),7 (0.33),←,
29,"Lamb, Chris",21y 181d,17 (9-0-8 52.94%),1 (0.06),←,
36,"Leoncelli, Andrew",28y 53d,129 (61-0-68 47.29%),62 (0.48),←,
23,"McDonald, James",25y 338d,92 (47-0-45 51.09%),30 (0.33),←,
9,"Neitz, David",27y 229d,203 (95-0-108 46.80%),356 (1.75),←,
7,"Powell, Stephen",26y 1d,73 (46-1-26 63.70%),64 (0.88),43 (27-0-16 62.79%),43 (1.00)
24,"Robertson, Russell",23y 288d,99 (52-0-47 52.53%),149 (1.51),←,
19,"Vardy, Peter",26y 225d,116 (60-0-56 51.72%),186 (1.60),20 (12-0-8 60.00%),36 (1.80)
42,"Walsh, Peter",26y 46d,74 (39-0-35 52.70%),17 (0.23),←,
10,"Ward, Daniel",25y 61d,66 (29-0-37 43.94%),21 (0.32),←,
31,"Wheatley, Paul",21y 149d,45 (26-0-19 57.78%),20 (0.44),←,
34,"White, Jeff",25y 201d,144 (71-0-73 49.31%),64 (0.44),112 (58-0-54 51.79%),46 (0.41)
26,"Williams, Luke",22y 253d,24 (14-0-10 58.33%),6 (0.25),←,
22,"Woewodin, Shane",26y 58d,137 (64-0-73 46.72%),63 (0.46),←,
13,"Yze, Adem",24y 352d,164 (75-0-89 45.73%),117 (0.71),←,
Totals,Totals,24y 65d,1782 (895-2-885 50.22%),1478 (0.83),,
C,"Daniher, Neale",41y 205d,117 (61-0-56 52.14%),,←,
