Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",22y 156d,59 (24-2-33 42.37%),20 (0.34),←,
46,"Begley, Colm",21y 232d,26 (9-2-15 38.46%),7 (0.27),←,
20,"Black, Simon",29y 16d,217 (131-3-83 61.06%),135 (0.62),←,
36,"Bradshaw, Daniel",29y 150d,186 (106-2-78 57.53%),386 (2.08),183 (103-2-78 56.83%),386 (2.11)
17,"Brennan, Jared",23y 266d,64 (31-2-31 50.00%),47 (0.73),←,
16,"Brown, Jonathan",26y 173d,144 (94-2-48 65.97%),281 (1.95),←,
19,"Charman, Jamie",25y 278d,109 (65-3-41 61.01%),48 (0.44),←,
30,"Copeland, Robert",26y 329d,133 (78-2-53 59.40%),35 (0.26),←,
18,"Corrie, Anthony",23y 302d,38 (16-0-22 42.11%),31 (0.82),←,
33,"Hooper, Rhan",20y 101d,24 (10-1-13 43.75%),19 (0.79),←,
4,"Johnstone, Travis",27y 277d,165 (80-1-84 48.79%),114 (0.69),5 (2-0-3 40.00%),3 (0.60)
23,"Leuenberger, Matthew",19y 317d,14 (7-1-6 53.57%),2 (0.14),←,
26,"Macdonald, Joel",23y 192d,46 (25-0-21 54.35%),6 (0.13),←,
9,"McGrath, Ashley",24y 335d,99 (56-1-42 57.07%),98 (0.99),←,
21,"Merrett, Daniel",23y 129d,51 (20-2-29 41.18%),16 (0.31),←,
8,"Notting, Tim",29y 181d,183 (108-3-72 59.84%),129 (0.70),←,
24,"Patfull, Joel",23y 134d,41 (16-2-23 41.46%),16 (0.39),←,
6,"Power, Luke",28y 102d,200 (119-2-79 60.00%),186 (0.93),←,
35,"Rischitelli, Michael",22y 102d,49 (20-2-27 42.86%),19 (0.39),←,
28,"Selwood, Troy",23y 354d,50 (20-1-29 41.00%),7 (0.14),←,
11,"Sherman, Justin",21y 84d,59 (22-2-35 38.98%),37 (0.63),←,
32,"Stiller, Cheynee",21y 352d,38 (13-2-23 36.84%),12 (0.32),←,
Totals,Totals,24y 191d,1995 (1070-38-887 53.63%),1651 (0.83),,
C,"Matthews, Leigh",56y 49d,444 (259-8-177 59.23%),,220 (134-3-83 61.59%),
