Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",3,1,1,4,,,,,,,,4.0,,2.0,,1.0,3.0,,,2.0,,,88.0
16,"Brown, Leigh",5,4,8,13,1,,2.0,1.0,1.0,2.0,,2.0,1.0,,,9.0,4.0,2.0,1.0,2.0,,2.0,100.0
43,"Campbell, Matt",2,,1,3,,,,3.0,,2.0,,,,,,,3.0,,,,,,48.0
24,"Firrito, Michael",4,2,7,11,,,,,3.0,1.0,,1.0,,1.0,,6.0,4.0,,,1.0,1.0,,100.0
6,"Grant, Shannon",15,5,4,19,2,2.0,,1.0,,5.0,,1.0,,,,3.0,16.0,,1.0,,,2.0,91.0
31,"Hale, David",7,5,2,9,1,1.0,13.0,1.0,1.0,2.0,2.0,1.0,2.0,,,6.0,3.0,2.0,3.0,3.0,,,76.0
26,"Hansen, Lachlan",4,1,2,6,,,,1.0,,3.0,,2.0,1.0,1.0,,2.0,5.0,,,3.0,,,63.0
4,"Harris, Daniel",4,2,9,13,,1.0,,3.0,1.0,1.0,6.0,1.0,1.0,,,8.0,5.0,,,2.0,,1.0,67.0
29,"Harvey, Brent",10,7,13,23,3,1.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,11.0,11.0,1.0,3.0,1.0,1.0,,84.0
21,"Jones, Corey",11,4,9,20,2,2.0,,3.0,,3.0,,,1.0,,,7.0,11.0,,2.0,,,1.0,91.0
1,"McIntosh, Hamish",15,5,3,18,,,14.0,2.0,1.0,5.0,4.0,3.0,,1.0,,5.0,12.0,,,2.0,,,69.0
20,"Petrie, Drew",8,4,3,11,,,,1.0,3.0,1.0,,3.0,,1.0,,2.0,6.0,,,13.0,,,100.0
30,"Pratt, Daniel",10,5,7,17,,,,1.0,3.0,2.0,,6.0,1.0,3.0,,10.0,9.0,1.0,,1.0,,,90.0
3,"Rawlings, Brady",6,1,6,12,,,,3.0,,4.0,2.0,2.0,,,,3.0,9.0,,,,,,84.0
28,"Riggio, Matt",5,1,4,9,,,,,,,3.0,2.0,1.0,,,3.0,4.0,,,2.0,,,81.0
7,"Simpson, Adam",14,1,15,29,,1.0,1.0,5.0,1.0,7.0,4.0,4.0,,2.0,3.0,12.0,16.0,,1.0,3.0,,1.0,78.0
9,"Sinclair, Jess",9,4,12,21,,1.0,,,1.0,3.0,2.0,5.0,2.0,4.0,,9.0,14.0,1.0,,3.0,,1.0,86.0
19,"Swallow, Andrew",4,,6,10,,,,2.0,2.0,2.0,4.0,2.0,2.0,1.0,,5.0,5.0,,,1.0,,,65.0
12,"Thomas, Lindsay",8,3,3,11,,5.0,,3.0,,1.0,1.0,,2.0,,,4.0,6.0,,2.0,3.0,,1.0,81.0
13,"Trotter, David",6,3,5,11,1,,,4.0,3.0,2.0,,3.0,,,,1.0,10.0,,,2.0,4.0,,78.0
36,"Watt, Shannon",6,3,7,13,,,,4.0,3.0,1.0,,,2.0,,,4.0,8.0,1.0,,2.0,,,96.0
8,"Wells, Daniel",9,1,3,12,,2.0,,1.0,1.0,4.0,1.0,1.0,2.0,1.0,,4.0,7.0,,,1.0,2.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,62,130,295,10,19.0,30.0,40.0,26.0,54.0,30.0,44.0,19.0,18.0,4.0,115.0,171.0,8.0,13.0,47.0,8.0,9.0,
Opposition,Opposition,221,121,113,334,12,10.0,30.0,54.0,41.0,47.0,25.0,61.0,18.0,19.0,2.0,110.0,218.0,16.0,12.0,46.0,13.0,8.0,
