St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",19,10,4,23,,,1.0,2.0,5.0,5.0,3.0,5.0,2.0,1.0,,8.0,14.0,1.0,,3.0,,,87.0
16,"Butler, Dan",4,1,2,6,,,,4.0,,2.0,,1.0,1.0,,,1.0,5.0,,,,,,86.0
5,"Crouch, Brad",12,2,11,23,2,,,4.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,12.0,11.0,,,1.0,,1.0,89.0
4,"Gresham, Jade",12,3,7,19,1,1.0,,9.0,,7.0,,5.0,1.0,2.0,,4.0,17.0,1.0,1.0,,,,86.0
47 ↓,"Hayes, Jack",2,2,,2,1,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,11.0
22,"Higgins, Jack",13,9,5,18,4,3.0,,3.0,,6.0,,2.0,1.0,,3.0,8.0,11.0,,4.0,1.0,,1.0,81.0
8,"Hill, Bradley",5,2,5,10,,,,1.0,,2.0,1.0,2.0,,1.0,,4.0,7.0,,,1.0,2.0,,90.0
20,"Howard, Dougal",10,5,1,11,,,,3.0,5.0,1.0,,1.0,1.0,1.0,,5.0,6.0,1.0,,17.0,,,100.0
12,"King, Max",9,6,2,11,1,7.0,,2.0,,,,3.0,2.0,2.0,,5.0,7.0,3.0,6.0,2.0,,,95.0
31 ↑,"Lienert, Jarrod",3,1,3,6,,,,2.0,2.0,,2.0,1.0,,,,4.0,1.0,,,3.0,,,49.0
21,"Long, Ben",9,6,5,14,,,,5.0,2.0,,1.0,5.0,1.0,2.0,,5.0,10.0,,,3.0,,,76.0
19,"Marshall, Rowan",11,3,4,15,1,,16.0,6.0,3.0,3.0,5.0,5.0,4.0,4.0,,10.0,6.0,1.0,,4.0,,,61.0
36,"McKenzie, Daniel",12,3,4,16,,,,2.0,1.0,4.0,4.0,5.0,1.0,1.0,,9.0,11.0,,,2.0,,,82.0
28,"Membrey, Tim",9,3,3,12,,,1.0,2.0,1.0,4.0,,1.0,,1.0,,5.0,7.0,1.0,,2.0,1.0,1.0,89.0
33,"Paton, Ben",8,3,5,13,,,,2.0,,1.0,1.0,3.0,1.0,2.0,,6.0,7.0,,,,,,86.0
6,"Ross, Sebastian",15,4,9,24,,,,5.0,2.0,4.0,7.0,4.0,1.0,2.0,,12.0,12.0,,,,,1.0,84.0
35,"Sinclair, Jack",15,6,10,25,,,,1.0,6.0,2.0,2.0,2.0,,1.0,,8.0,16.0,,,3.0,,,83.0
9,"Steele, Jack",11,3,18,29,,,,9.0,1.0,7.0,4.0,1.0,3.0,1.0,,16.0,13.0,,,1.0,,1.0,89.0
7,"Wanganeen-Milera, Nasiah",7,2,4,11,,,,2.0,2.0,3.0,2.0,3.0,,,,3.0,9.0,,,1.0,,,70.0
29,"Webster, Jimmy",9,3,,9,,,,4.0,5.0,,,1.0,1.0,,,2.0,5.0,,,,,,80.0
44,"Wilkie, Callum",8,6,5,13,,,,4.0,1.0,2.0,,6.0,,2.0,,4.0,10.0,1.0,,12.0,,,99.0
17,"Windhager, Marcus",6,4,3,9,,,,7.0,,1.0,,3.0,,1.0,,2.0,8.0,,,1.0,,,64.0
32,"Wood, Mason",6,3,3,9,,1.0,1.0,1.0,4.0,,,2.0,,,,4.0,5.0,,,1.0,,,61.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,90,113,328,10,17.0,19.0,80.0,41.0,57.0,36.0,65.0,21.0,26.0,5.0,138.0,199.0,10.0,13.0,58.0,3.0,5.0,
Opposition,Opposition,203,70,147,350,8,12.0,77.0,76.0,46.0,50.0,46.0,63.0,26.0,21.0,1.0,157.0,185.0,12.0,6.0,54.0,1.0,2.0,
