St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
15,"Billings, Jack",25y 346d,144 (56-1-87 39.24%),102 (0.71),←,
16,"Butler, Dan",25y 57d,83 (50-0-33 60.24%),98 (1.18),38 (19-0-19 50.00%),45 (1.18)
31,"Byrnes, Ryan",20y 88d,14 (7-0-7 50.00%),6 (0.43),←,
11,"Clark, Hunter",22y 126d,60 (24-1-35 40.83%),8 (0.13),←,
37,"Connolly, Leo",19y 357d,6 (3-0-3 50.00%),1 (0.17),←,
5,"Crouch, Brad",27y 197d,112 (55-0-57 49.11%),39 (0.35),17 (7-0-10 41.18%),5 (0.29)
7,"Dunstan, Luke",26y 182d,114 (42-2-70 37.72%),46 (0.40),←,
22,"Higgins, Jack",22y 133d,59 (37-1-21 63.56%),49 (0.83),16 (7-0-9 43.75%),20 (1.25)
34,"Highmore, Tom",23y 156d,12 (5-0-7 41.67%),,←,
8,"Hill, Bradley",28y 21d,187 (113-0-74 60.43%),84 (0.45),38 (19-0-19 50.00%),5 (0.13)
20,"Howard, Dougal",25y 127d,83 (42-0-41 50.60%),15 (0.18),38 (19-0-19 50.00%),1 (0.03)
41,"Hunter, Paul",28y 171d,6 (1-0-5 16.67%),2 (0.33),←,
3,"Jones, Zak",26y 137d,116 (62-0-54 53.45%),31 (0.27),26 (13-0-13 50.00%),8 (0.31)
25,"Kent, Dean",27y 156d,95 (35-0-60 36.84%),85 (0.89),32 (15-0-17 46.88%),22 (0.69)
12,"King, Max",21y 23d,36 (17-0-19 47.22%),56 (1.56),←,
21,"Long, Ben",23y 343d,59 (22-1-36 38.14%),23 (0.39),←,
19,"Marshall, Rowan",25y 248d,62 (26-0-36 41.94%),34 (0.55),←,
28,"Membrey, Tim",27y 65d,128 (57-2-69 45.31%),215 (1.68),127 (56-2-69 44.88%),215 (1.69)
6,"Ross, Sebastian",28y 84d,157 (59-2-96 38.22%),29 (0.18),←,
43,"Sharman, Cooper",21y 5d,2 (0-0-2 0.00%),2 (1.00),←,
9,"Steele, Jack",25y 229d,116 (48-1-67 41.81%),48 (0.41),99 (40-1-58 40.91%),39 (0.39)
29,"Webster, Jimmy",28y 32d,110 (39-1-70 35.91%),4 (0.04),←,
44,"Wilkie, Callum",25y 142d,60 (28-0-32 46.67%),,←,
Totals,Totals,25y 6d,1821 (828-12-981 45.47%),977 (0.54),,
C,"Ratten, Brett",50y 19d,164 (82-1-81 50.30%),,44 (22-0-22 50.00%),
