West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Cox, Dean",16,11,20,36,,1.0,27.0,2.0,6.0,2.0,8.0,5.0,3.0,1.0,,12.0,25.0,1.0,,3.0,,,78.0
45,"Davis, Ryan",6,3,3,9,,2.0,,2.0,1.0,2.0,,1.0,,1.0,,4.0,5.0,,,1.0,,,68.0
18,"Ebert, Brad",8,2,8,16,,,,1.0,1.0,3.0,,,1.0,,,5.0,11.0,,,1.0,,1.0,80.0
32,"Embley, Andrew",16,13,18,34,,,,1.0,7.0,2.0,,3.0,1.0,,,7.0,26.0,,,2.0,1.0,,89.0
7,"Fletcher, Chad",17,8,15,32,,,,2.0,3.0,2.0,3.0,2.0,2.0,1.0,,8.0,24.0,1.0,,,,1.0,75.0
23,"Glass, Darren",4,4,10,14,,,,1.0,2.0,,,2.0,,2.0,,4.0,10.0,1.0,,6.0,,,84.0
29,"Hansen, Ashley",16,13,7,23,2,3.0,,1.0,,3.0,,3.0,3.0,1.0,,7.0,15.0,2.0,3.0,1.0,,,90.0
19,"Houlihan, Tim",4,4,4,8,,,,4.0,,2.0,1.0,,1.0,,,2.0,7.0,,,,,,55.0
17,"Kennedy, Josh",11,6,5,16,,1.0,,2.0,,2.0,2.0,2.0,1.0,,,7.0,9.0,2.0,,2.0,,,78.0
2,"LeCras, Mark",12,7,3,15,2,1.0,,1.0,,4.0,,1.0,,1.0,,4.0,10.0,,2.0,2.0,,1.0,94.0
21,"Lynch, Quinten",17,7,4,21,2,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,,8.0,14.0,1.0,1.0,2.0,,1.0,100.0
16,"Mackenzie, Eric",7,6,8,15,,,,3.0,2.0,,,1.0,1.0,,,5.0,11.0,1.0,,5.0,,,88.0
42,"Maister, Beau",6,7,7,13,,,,2.0,,2.0,,2.0,1.0,,,4.0,10.0,,,4.0,,1.0,81.0
27,"McKinley, Ben",5,2,6,11,1,,,,,1.0,1.0,3.0,,1.0,,5.0,5.0,1.0,1.0,2.0,,,74.0
12,"McNamara, Jamie",12,9,9,21,1,1.0,,1.0,4.0,5.0,3.0,1.0,1.0,,,7.0,14.0,1.0,1.0,2.0,,,76.0
6,"Nicoski, Mark",12,5,10,22,,,,4.0,3.0,2.0,,2.0,,1.0,,2.0,19.0,,,,,,90.0
11,"Priddis, Matt",4,1,12,16,,,,5.0,2.0,1.0,2.0,2.0,,1.0,,7.0,9.0,,,1.0,,,85.0
37,"Selwood, Adam",16,7,14,30,,,,1.0,4.0,3.0,4.0,7.0,3.0,1.0,,10.0,19.0,,,2.0,,1.0,89.0
28,"Selwood, Scott",,2,6,6,,,,1.0,1.0,,,2.0,,1.0,,,6.0,,,,,,56.0
41,"Staker, Brent",13,4,13,26,,,,3.0,1.0,6.0,2.0,4.0,1.0,4.0,,12.0,14.0,1.0,,2.0,,,90.0
5,"Stenglein, Tyson",5,1,6,11,,,,2.0,2.0,,1.0,2.0,1.0,1.0,,5.0,7.0,,,2.0,,,86.0
44,"Wirrpanda, David",11,7,6,17,1,,,1.0,,1.0,1.0,3.0,1.0,1.0,,4.0,13.0,,1.0,1.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,129,194,412,9,13.0,30.0,42.0,42.0,46.0,30.0,50.0,24.0,19.0,,129.0,283.0,12.0,9.0,41.0,1.0,6.0,
Opposition,Opposition,190,100,137,327,17,11.0,12.0,64.0,30.0,59.0,29.0,61.0,19.0,24.0,6.0,104.0,225.0,4.0,16.0,51.0,12.0,12.0,
