Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Bower, Nathan",8,4,1,9,,,,1.0,,,,,,1.0,,,,,,,,,
21,"Bulluss, Paul",4,2,2,6,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
9,"Campbell, Wayne",9,4,5,14,,,,1.0,,,,,1.0,1.0,,,,,,,,,
42,"Fox, Brad",8,2,1,9,,,,2.0,,,,,3.0,,,,,,,,,,
30,"Free, Tony",15,1,8,23,,,1.0,1.0,,,,,3.0,,,,,,,,,,
25,"Gale, Brendon",10,11,8,18,3,,6.0,2.0,,,,,1.0,3.0,,,,,,,,,
11,"Hernaman, Wayne",8,,1,9,,,,3.0,,,,,1.0,2.0,,,,,,,,,
34,"Hogg, Jeff",7,2,2,9,,,1.0,,,,,,,2.0,,,,,,,,,
31,"Howat, John",5,2,3,8,,,1.0,1.0,,,,,1.0,3.0,,,,,,,,,
33,"Knights, Matthew",7,,12,19,,1.0,,2.0,,,,,,2.0,,,,,,,,,
4,"Lambert, Craig",11,3,9,20,,,,1.0,,,,,,2.0,,,,,,,,,
5,"Lennon, Bruce",9,5,7,16,1,,,1.0,,,,,5.0,2.0,,,,,,,,,
43,"Livingstone, Tim",9,1,2,11,1,,,,,,,,2.0,,,,,,,,,,
27,"Maxfield, Stuart",3,,3,6,,,,2.0,,,,,1.0,,,,,,,,,,
7,"Prescott, Ashley",9,3,4,13,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
12,"Richardson, Matthew",5,3,,5,2,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
46,"Thiessen, James",7,1,2,9,,1.0,,,,,,,1.0,1.0,,,,,,,,,
41,"Turner, Scott",11,3,4,15,,,4.0,,,,,,3.0,2.0,,,,,,,,,
3,"Weightman, Dale",2,1,6,8,,,,1.0,,,,,,3.0,,,,,,,,,
20,"Young, Barry",2,2,4,6,,,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,149,50,84,233,8,6.0,15.0,23.0,,,,,25.0,28.0,,,,,,,,,
Opposition,Opposition,231,93,149,380,26,19.0,15.0,32.0,,,,,28.0,25.0,6.0,,,,,,,,
