Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Betts, Eddie",4,,4,8,,1.0,,2.0,,3.0,,2.0,,1.0,,4.0,5.0,,,1.0,,,75.0
41,"Casboult, Levi",4,2,3,7,,,6.0,1.0,,3.0,1.0,3.0,,1.0,,5.0,2.0,1.0,,,,,85.0
46,"Cottrell, Matthew",6,1,3,9,,,,3.0,2.0,1.0,,1.0,1.0,,,3.0,6.0,,,,,,80.0
9,"Cripps, Patrick",8,2,5,13,,,,5.0,1.0,5.0,3.0,2.0,4.0,1.0,,11.0,2.0,,,2.0,,,89.0
35,"Curnow, Ed",9,4,8,17,,,,4.0,,3.0,4.0,4.0,2.0,2.0,,9.0,9.0,,,1.0,1.0,,92.0
15,"Docherty, Sam",15,7,6,21,,,,,5.0,1.0,,2.0,1.0,1.0,,6.0,11.0,,,1.0,,,88.0
2,"Dow, Paddy",4,,4,8,1,,,,,1.0,1.0,1.0,1.0,,,6.0,3.0,,,,1.0,,62.0
25,"Fisher, Zac",3,,3,6,,,,1.0,,1.0,1.0,,,,,4.0,2.0,,,,,,71.0
14,"Jones, Liam",6,2,,6,,,,,2.0,2.0,,1.0,2.0,1.0,,4.0,1.0,1.0,,10.0,,,99.0
21,"Martin, Jack",11,8,3,14,1,,,2.0,2.0,3.0,,4.0,2.0,,,4.0,11.0,,1.0,1.0,,,79.0
11,"McGovern, Mitch",6,4,2,8,,,,3.0,1.0,1.0,,1.0,2.0,,,3.0,5.0,,1.0,1.0,,,79.0
10,"McKay, Harry",8,7,1,9,1,3.0,,1.0,1.0,,,2.0,1.0,1.0,,5.0,4.0,3.0,5.0,4.0,,,85.0
3,"Murphy, Marc",12,1,6,18,1,1.0,,4.0,1.0,4.0,3.0,4.0,2.0,1.0,,6.0,11.0,,,1.0,,,87.0
32,"Newnes, Jack",9,3,3,12,,,,1.0,3.0,4.0,,2.0,3.0,,,5.0,5.0,,,,,,68.0
5,"Petrevski-Seton, Sam",3,1,2,5,,,,1.0,,,,,,,,1.0,4.0,,,3.0,,,72.0
27,"Pittonet, Marc",5,2,4,9,,1.0,20.0,,1.0,,3.0,2.0,2.0,1.0,,8.0,,2.0,1.0,1.0,,,77.0
29,"Polson, Cameron",7,,3,10,,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,,4.0,6.0,,,,,,76.0
43,"Setterfield, Will",7,2,7,14,,,,3.0,,2.0,5.0,1.0,1.0,,,9.0,4.0,,,,,1.0,78.0
6,"Simpson, Kade",10,2,3,13,,,,2.0,2.0,3.0,1.0,2.0,,,,6.0,5.0,,,2.0,1.0,,80.0
18,"Walsh, Sam",10,6,13,23,1,,,4.0,2.0,4.0,2.0,2.0,,,2.0,9.0,15.0,,,,,,95.0
23,"Weitering, Jacob",11,5,3,14,,,,,5.0,2.0,,2.0,,1.0,1.0,5.0,7.0,1.0,,5.0,,,93.0
31,"Williamson, Tom",12,4,3,15,,,,1.0,2.0,3.0,,3.0,1.0,1.0,,4.0,11.0,,,1.0,1.0,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,63,89,259,5,9.0,26.0,39.0,31.0,49.0,25.0,43.0,26.0,13.0,3.0,121.0,129.0,8.0,8.0,34.0,4.0,1.0,
Opposition,Opposition,179,62,104,283,6,12.0,24.0,48.0,44.0,40.0,25.0,59.0,13.0,26.0,3.0,112.0,168.0,5.0,8.0,47.0,4.0,4.0,
