St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",13,1,6,19,,,,,,,,,1.0,,,,,,,,,,
30,"Bingham, Lawrence",2,2,2,4,,,7.0,1.0,,,,,,2.0,,,,,,,,,
3,"Burke, Nathan",21,3,9,30,1,,,5.0,,,,,1.0,1.0,2.0,,,,,,,,
8,"Devonport, Craig",17,2,3,20,1,2.0,,4.0,,,,,5.0,3.0,,,,,,,,,
36,"Fode, Gordon",7,3,1,8,,,,,,,,,,1.0,,,,,,,,,
2,"Frawley, Danny",8,5,6,14,,,,1.0,,,,,,2.0,,,,,,,,,
6,"Grant, David",6,3,9,15,,,,3.0,,,,,3.0,3.0,,,,,,,,,
27,"Greig, Dean",3,,5,8,,,,,,,,,1.0,2.0,,,,,,,,,
35,"Harvey, Robert",18,2,8,26,,1.0,,4.0,,,,,1.0,,,,,,,,,,
25,"Hollow, Chris",10,1,4,14,,,,1.0,,,,,,,,,,,,,,,
4,"Lockett, Tony",4,4,2,6,1,1.0,,,,,,,,,,,,,,,,,
23,"Loewe, Stewart",18,13,8,26,1,3.0,6.0,,,,,,6.0,2.0,,,,,,,,,
12,"Morris, Russell",7,2,6,13,,,,3.0,,,,,2.0,1.0,,,,,,,,,
41,"Pekin, Tim",8,4,12,20,1,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
37,"Rice, Dean",16,4,4,20,,,,2.0,,,,,3.0,2.0,,,,,,,,,
31,"Shanahan, Jamie",8,,3,11,,,,,,,,,2.0,1.0,,,,,,,,,
39,"Shaw, Damen",14,4,6,20,,,,2.0,,,,,3.0,1.0,,,,,,,,,
26,"Taylor, Kain",14,3,9,23,1,,,1.0,,,,,3.0,2.0,,,,,,,,,
7,"Winmar, Nicky",18,2,10,28,,,,2.0,,,,,3.0,,,,,,,,,,
17,"Wittman, Chris",8,1,6,14,,,,,,,,,2.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,59,119,339,6,10.0,13.0,31.0,,,,,38.0,25.0,2.0,,,,,,,,
Opposition,Opposition,194,72,132,326,14,8.0,23.0,20.0,,,,,25.0,38.0,4.0,,,,,,,,
