Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",9,8,10,19,,,22.0,2.0,4.0,2.0,2.0,1.0,2.0,,,,,,,,,,
29,"Beaumont, Simon",12,1,1,13,,,1.0,1.0,1.0,5.0,1.0,,1.0,2.0,,,,,,,,,
21,"Bradley, Craig",12,4,14,26,,1.0,,2.0,3.0,5.0,3.0,,,,,,,,,,,,
20,"Brown, Fraser",11,4,11,22,,,,,,5.0,6.0,5.0,,1.0,2.0,,,,,,,,
16,"Camporeale, Scott",22,10,13,35,3,1.0,,1.0,2.0,11.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,
6,"Clape, Matt",4,3,2,6,,,,,1.0,2.0,1.0,,,,,,,,,,,,
34,"De Iulio, Ron",14,2,2,16,,,,1.0,6.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,
45,"Franchina, Anthony",8,2,6,14,,,,3.0,,4.0,1.0,2.0,1.0,2.0,,,,,,,,,
36,"Hamill, Aaron",7,4,2,9,2,,,1.0,,1.0,3.0,,,2.0,,,,,,,,,
27,"Hulme, Darren",13,2,8,21,3,,,5.0,1.0,3.0,,2.0,1.0,1.0,1.0,,,,,,,,
43,"Koutoufides, Anthony",12,6,7,19,2,1.0,,1.0,1.0,6.0,3.0,3.0,,1.0,,,,,,,,,
17,"Lock, Damien",2,,4,6,,,,,,2.0,1.0,1.0,,1.0,,,,,,,,,
22,"Manton, Glenn",5,4,7,12,1,,,1.0,1.0,,,,2.0,,,,,,,,,,
5,"McKay, Andrew",7,6,4,11,,,,1.0,1.0,2.0,,,,,,,,,,,,,
18,"Murphy, Justin",9,6,3,12,3,1.0,,,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,
11,"Porter, Mark",,2,6,6,,,11.0,2.0,,,2.0,,,,,,,,,,,,
7,"Ratten, Brett",9,2,13,22,,1.0,,3.0,1.0,2.0,7.0,,1.0,1.0,,,,,,,,,
23,"Rice, Dean",10,2,5,15,,,,2.0,5.0,1.0,2.0,4.0,1.0,3.0,,,,,,,,,
14,"Sexton, Michael",12,3,9,21,,,,2.0,4.0,2.0,1.0,1.0,,,,,,,,,,,
1,"Silvagni, Stephen",11,2,1,12,,,,3.0,6.0,,,2.0,2.0,1.0,,,,,,,,,
30,"White, Adam",3,4,5,8,1,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,
8,"Whitnall, Lance",5,7,2,7,2,2.0,2.0,3.0,,1.0,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,84,135,332,17,9.0,37.0,35.0,37.0,58.0,37.0,26.0,14.0,21.0,6.0,,,,,,,,
Opposition,Opposition,185,75,127,312,12,15.0,25.0,45.0,34.0,58.0,34.0,21.0,21.0,14.0,,,,,,,,,
