North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",24y 98d,59 (29-1-29 50.00%),48 (0.81),←,
4,"Anthony, Liam",24y 308d,41 (17-1-23 42.68%),20 (0.49),←,
18,"Atley, Shaun",19y 304d,31 (15-0-16 48.39%),5 (0.16),←,
3,"Bastinac, Ryan",21y 21d,49 (26-0-23 53.06%),20 (0.41),←,
33,"Campbell, Matt",25y 174d,74 (39-1-34 53.38%),72 (0.97),←,
11,"Firrito, Michael",28y 229d,185 (90-2-93 49.19%),28 (0.15),←,
43,"Gibson, Sam",26y 47d,5 (4-0-1 80.00%),,←,
22,"Goldstein, Todd",24y 12d,71 (35-1-35 50.00%),36 (0.51),←,
17,"Grima, Nathan",26y 343d,50 (26-1-23 53.00%),,←,
6,"Hansen, Lachlan",23y 331d,71 (33-1-37 47.18%),58 (0.82),←,
23,"Harper, Kieran",20y 28d,29 (16-0-13 55.17%),27 (0.93),←,
29,"Harvey, Brent",34y 60d,338 (181-3-154 53.99%),397 (1.17),←,
34,"Macmillan, Jamie",20y 294d,28 (16-0-12 57.14%),11 (0.39),←,
42,"McMahon, Scott",26y 41d,98 (49-1-48 50.51%),27 (0.28),←,
20,"Petrie, Drew",29y 272d,214 (101-3-110 47.90%),239 (1.12),←,
9,"Swallow, Andrew",25y 41d,121 (55-1-65 45.87%),63 (0.52),←,
25,"Tarrant, Robbie",23y 79d,17 (7-0-10 41.18%),11 (0.65),←,
12,"Thomas, Lindsay",24y 136d,104 (47-2-55 46.15%),141 (1.36),←,
16,"Thompson, Scott",26y 65d,85 (35-2-48 42.35%),3 (0.04),←,
8,"Wells, Daniel",27y 161d,185 (93-2-90 50.81%),113 (0.61),←,
19,"Wright, Sam",21y 364d,46 (22-0-24 47.83%),44 (0.96),←,
7,"Ziebell, Jack",21y 136d,58 (27-0-31 46.55%),18 (0.31),←,
Totals,Totals,24y 294d,1959 (963-22-974 49.16%),1381 (0.70),,
C,"Scott, Brad",36y 71d,59 (29-0-30 49.15%),,←,
