Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",16,9,5,21,,,,,5.0,2.0,2.0,2.0,,,,1.0,18.0,,,1.0,1.0,,73.0
14,"Bedford, Toby",5,3,14,19,1,,,7.0,1.0,,1.0,6.0,,1.0,,6.0,14.0,1.0,1.0,1.0,,,86.0
32,"Briggs, Kieren",11,2,5,16,,1.0,25.0,5.0,2.0,3.0,10.0,6.0,2.0,1.0,,14.0,3.0,1.0,,1.0,,,73.0
44,"Buckley, Jack",9,5,6,15,,,,3.0,3.0,2.0,,3.0,,,,5.0,9.0,,,7.0,,,92.0
5,"Cadman, Aaron",3,,2,5,,,3.0,3.0,,2.0,,1.0,,1.0,,1.0,2.0,,,,,,64.0
17,"Callaghan, Finn",5,,8,13,,,,6.0,,3.0,4.0,2.0,1.0,,,8.0,7.0,,,3.0,,,80.0
3,"Coniglio, Stephen",12,3,12,24,,2.0,,4.0,3.0,3.0,2.0,4.0,1.0,1.0,,7.0,18.0,,1.0,1.0,,2.0,84.0
16,"Daniels, Brent",8,2,8,16,,,,4.0,,1.0,2.0,2.0,,1.0,,7.0,9.0,,1.0,,1.0,1.0,86.0
4,"Greene, Toby",8,2,3,11,2,,,2.0,,5.0,,5.0,1.0,2.0,,4.0,6.0,,,1.0,,1.0,93.0
12,"Green, Tom",11,2,23,34,,,,4.0,2.0,3.0,7.0,5.0,,1.0,3.0,18.0,17.0,,,,,,72.0
19,"Haynes, Nick",10,8,7,17,,1.0,,3.0,1.0,4.0,2.0,,1.0,,,5.0,13.0,,1.0,4.0,,,83.0
27,"Himmelberg, Harry",9,5,2,11,,,,,5.0,,,3.0,,1.0,,1.0,10.0,,,3.0,,,75.0
23,"Hogan, Jesse",7,6,5,12,2,1.0,,1.0,,1.0,,1.0,1.0,,,4.0,8.0,1.0,4.0,3.0,,,89.0
39,"Idun, Connor",7,4,13,20,,,,1.0,4.0,,2.0,3.0,,,,9.0,11.0,1.0,,5.0,,,97.0
2,"Jones, Darcy",4,2,2,6,1,,,2.0,,1.0,,1.0,,1.0,,5.0,2.0,,,,,,74.0
22,"Kelly, Josh",6,1,15,21,1,,,6.0,2.0,2.0,1.0,2.0,,1.0,,10.0,11.0,,,1.0,3.0,,85.0
36,"Perryman, Harry",14,5,8,22,,,,2.0,8.0,,2.0,,,,,4.0,18.0,,,1.0,,,77.0
26,"Riccardi, Jake",5,4,1,6,1,1.0,2.0,,1.0,2.0,,1.0,,,,4.0,3.0,3.0,2.0,3.0,,,74.0
18 ↓,"Stone, Conor",4,2,1,5,1,,,1.0,1.0,1.0,,1.0,,,,3.0,2.0,1.0,,,,,67.0
15,"Taylor, Sam",11,7,5,16,,,,3.0,3.0,2.0,,2.0,,,,6.0,9.0,3.0,,8.0,,,100.0
28 ↑,"Thomas, Harvey",2,,2,4,,,,1.0,,,,,,,,1.0,3.0,,,,,,14.0
8,"Ward, Callan",5,1,13,18,,,,5.0,2.0,2.0,4.0,1.0,,,,8.0,10.0,,,1.0,,,75.0
6,"Whitfield, Lachie",14,1,4,18,,,,6.0,2.0,1.0,1.0,1.0,3.0,1.0,,5.0,8.0,,,2.0,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,74,164,350,9,8.0,30.0,69.0,45.0,40.0,40.0,52.0,10.0,12.0,3.0,136.0,211.0,11.0,10.0,46.0,5.0,4.0,
Opposition,Opposition,221,113,156,377,12,10.0,55.0,62.0,30.0,57.0,39.0,46.0,12.0,10.0,3.0,129.0,234.0,8.0,15.0,31.0,9.0,6.0,
