Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",19y 201d,13 (5-0-8 38.46%),4 (0.31),←,
12,"Akermanis, Jason",28y 100d,224 (140-4-80 63.39%),279 (1.25),186 (117-3-66 63.71%),235 (1.26)
20,"Black, Simon",26y 62d,159 (108-1-50 68.24%),108 (0.68),←,
36,"Bradshaw, Daniel",26y 195d,148 (91-2-55 62.16%),281 (1.90),145 (88-2-55 61.38%),281 (1.94)
16,"Brown, Jonathan",23y 218d,99 (74-0-25 74.75%),142 (1.43),←,
18,"Corrie, Anthony",20y 347d,16 (6-0-10 37.50%),8 (0.50),←,
39,"Drummond, Josh",22y 46d,4 (2-0-2 50.00%),3 (0.75),←,
2,"Johnson, Chris",29y 5d,233 (116-3-114 50.43%),154 (0.66),174 (109-3-62 63.51%),87 (0.50)
27,"Keating, Clark",29y 77d,125 (82-2-41 66.40%),80 (0.64),111 (72-1-38 65.32%),71 (0.64)
23,"Leppitsch, Justin",29y 246d,220 (131-4-85 60.45%),193 (0.88),176 (109-3-64 62.78%),135 (0.77)
26,"Macdonald, Joel",20y 237d,21 (11-0-10 52.38%),3 (0.14),←,
9,"McGrath, Ashley",22y 15d,61 (38-1-22 63.11%),40 (0.66),←,
25,"McLaren, Dylan",23y 27d,39 (27-0-12 69.23%),5 (0.13),←,
21,"Merrett, Daniel",20y 174d,6 (2-0-4 33.33%),3 (0.50),←,
15,"Michael, Mal",27y 345d,169 (97-1-71 57.69%),26 (0.15),108 (76-1-31 70.83%),3 (0.03)
8,"Notting, Tim",26y 226d,123 (84-1-38 68.70%),99 (0.80),←,
6,"Power, Luke",25y 147d,143 (95-1-47 66.78%),156 (1.09),←,
32,"Ryswyk, Leigh",20y 139d,1 (1-0-0 100.00%),,←,
5,"Scott, Brad",29y 32d,141 (83-2-56 59.57%),43 (0.30),119 (75-2-42 63.87%),37 (0.31)
28,"Selwood, Troy",21y 34d,9 (3-0-6 33.33%),,←,
29,"Sherman, Justin",18y 129d,8 (3-0-5 37.50%),7 (0.88),←,
3,"Voss, Michael",29y 332d,257 (154-2-101 60.31%),235 (0.91),178 (116-1-61 65.45%),163 (0.92)
Totals,Totals,24y 201d,2219 (1353-24-842 60.97%),1869 (0.84),,
C,"Matthews, Leigh",53y 95d,385 (235-6-144 61.82%),,161 (110-1-50 68.63%),
