North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",10,2,7,17,2,1.0,,2.0,,5.0,1.0,,,,,,,,,,,,
11,"Archer, Glenn",17,5,4,21,,,,,7.0,1.0,,,,1.0,3.0,,,,,,,,
26,"Bell, Peter",13,5,8,21,1,,,3.0,4.0,2.0,1.0,1.0,,1.0,,,,,,,,,
12,"Blakey, John",14,8,3,17,1,,1.0,,4.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,,
18,"Carey, Wayne",13,7,7,20,1,1.0,,,2.0,5.0,,2.0,,2.0,,,,,,,,,
9,"Chandler, Brett",4,3,,4,,2.0,,3.0,,,,,1.0,1.0,,,,,,,,,
45,"Cochrane, Stuart",1,1,,1,,,,,1.0,,,,,,,,,,,,,,
6,"Grant, Shannon",16,3,5,21,2,1.0,,1.0,,6.0,3.0,1.0,1.0,1.0,,,,,,,,,
29,"Harvey, Brent",9,3,5,14,5,1.0,,5.0,2.0,2.0,,,1.0,,1.0,,,,,,,,
21,"Hewitt, Evan",5,2,4,9,,1.0,7.0,2.0,,4.0,2.0,1.0,2.0,1.0,,,,,,,,,
34,"King, David",21,1,5,26,,1.0,,,5.0,9.0,4.0,4.0,5.0,,2.0,,,,,,,,
4,"Martyn, Mick",7,4,1,8,,,,,2.0,,1.0,,1.0,1.0,,,,,,,,,
5,"McCartney, Jason",6,3,6,12,1,,,,3.0,3.0,,1.0,,,,,,,,,,,
31,"McKernan, Corey",2,3,2,4,2,,15.0,,,1.0,,1.0,,1.0,,,,,,,,,
28,"Pickett, Byron",6,3,5,11,,,,4.0,2.0,,,1.0,3.0,,,,,,,,,,
13,"Pike, Martin",10,3,,10,1,1.0,,3.0,1.0,2.0,,2.0,,1.0,,,,,,,,,
22,"Roberts, Mark",10,1,1,11,,1.0,3.0,1.0,3.0,4.0,4.0,2.0,,1.0,,,,,,,,,
8,"Scott, Robert",4,1,1,5,1,,,1.0,,1.0,2.0,,,,,,,,,,,,
37,"Simpson, Adam",7,1,4,11,1,,,2.0,,,4.0,,,1.0,,,,,,,,,
10,"Stevens, Anthony",21,4,4,25,1,,,4.0,2.0,7.0,8.0,,2.0,,,,,,,,,,
36,"Watt, Shannon",1,1,3,4,,,,2.0,,1.0,,,1.0,,,,,,,,,,
30,"Welsh, Scott",,,1,1,,,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,64,76,273,19,13.0,26.0,34.0,38.0,55.0,35.0,17.0,18.0,13.0,6.0,,,,,,,,
Opposition,Opposition,222,105,111,333,16,13.0,28.0,29.0,32.0,61.0,48.0,26.0,13.0,18.0,,,,,,,,,
