Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
24,"Bews, Jed",23y 241d,45 (25-2-18 57.78%),3 (0.07),←,
35,"Dangerfield, Patrick",27y 129d,197 (112-1-84 57.11%),222 (1.13),43 (31-1-11 73.26%),59 (1.37)
29,"Guthrie, Cameron",24y 358d,125 (83-2-40 67.20%),39 (0.31),←,
39,"Guthrie, Zach",19y 43d,6 (3-1-2 58.33%),,←,
25,"Henderson, Lachie",27y 241d,153 (75-2-76 49.67%),110 (0.72),36 (25-1-10 70.83%),6 (0.17)
8,"Kolodjashnij, Jake",22y 3d,42 (28-2-12 69.05%),,←,
13,"Lonergan, Tom",33y 87d,205 (148-3-54 72.93%),55 (0.27),←,
4,"Mackie, Andrew",33y 5d,275 (204-2-69 74.55%),100 (0.36),←,
27,"Menegola, Sam",25y 158d,25 (17-1-7 70.00%),15 (0.60),←,
10,"Menzel, Daniel",25y 333d,56 (45-0-11 80.36%),105 (1.88),←,
32,"Motlop, Steven",26y 153d,130 (87-2-41 67.69%),171 (1.32),←,
21,"Murdoch, Jordan",25y 142d,89 (59-2-28 67.42%),60 (0.67),←,
3,"Parfitt, Brandan",19y 107d,11 (9-0-2 81.82%),6 (0.55),←,
34,"Parsons, James",20y 122d,16 (10-1-5 65.63%),12 (0.75),←,
16,"Selwood, Scott",27y 138d,149 (77-1-71 52.01%),39 (0.26),14 (10-0-4 71.43%),2 (0.14)
37,"Simpson, Sam",19y 59d,4 (2-1-1 62.50%),2 (0.50),←,
9,"Smith, Zac",27y 171d,104 (40-1-63 38.94%),49 (0.47),39 (27-1-11 70.51%),18 (0.46)
1,"Stanley, Rhys",26y 254d,98 (47-1-50 48.47%),70 (0.71),40 (26-1-13 66.25%),30 (0.75)
44,"Stewart, Tom",24y 150d,16 (11-0-5 68.75%),2 (0.13),←,
7,"Taylor, Harry",31y 61d,224 (166-2-56 74.55%),65 (0.29),←,
40,"Thurlow, Jackson",23y 137d,38 (23-1-14 61.84%),8 (0.21),←,
2,"Tuohy, Zach",27y 245d,140 (61-2-77 44.29%),46 (0.33),20 (13-1-6 67.50%),6 (0.30)
Totals,Totals,25y 185d,2148 (1332-30-786 62.01%),1179 (0.55),,
C,"Scott, Chris",41y 101d,162 (115-2-45 71.60%),,←,
