Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",20y 256d,27 (13-0-14 48.15%),6 (0.22),←,
20,"Black, Simon",27y 117d,186 (121-1-64 65.32%),122 (0.66),←,
36,"Bradshaw, Daniel",27y 250d,176 (104-2-70 59.66%),351 (1.99),173 (101-2-70 58.96%),351 (2.03)
17,"Brennan, Jared",22y 1d,36 (20-0-16 55.56%),23 (0.64),←,
19,"Charman, Jamie",24y 13d,88 (57-1-30 65.34%),34 (0.39),←,
30,"Copeland, Robert",25y 64d,105 (69-0-36 65.71%),20 (0.19),←,
39,"Drummond, Josh",23y 101d,18 (10-0-8 55.56%),11 (0.61),←,
4,"Fixter, Ben",25y 36d,43 (20-0-23 46.51%),10 (0.23),16 (6-0-10 37.50%),2 (0.13)
45,"Harding, Scott",20y 40d,11 (5-0-6 45.45%),1 (0.09),←,
33,"Hooper, Rhan",18y 201d,7 (3-0-4 42.86%),7 (1.00),←,
27,"Keating, Clark",30y 132d,134 (88-2-44 66.42%),82 (0.61),120 (78-1-41 65.42%),73 (0.61)
15,"Michael, Mal",29y 35d,196 (110-1-85 56.38%),28 (0.14),135 (89-1-45 66.30%),5 (0.04)
10,"Moody, Matthew",20y 309d,20 (8-0-12 40.00%),14 (0.70),←,
8,"Notting, Tim",27y 281d,151 (97-1-53 64.57%),111 (0.74),←,
24,"Patfull, Joel",21y 234d,10 (5-0-5 50.00%),2 (0.20),←,
6,"Power, Luke",26y 202d,171 (108-1-62 63.45%),174 (1.02),←,
35,"Rischitelli, Michael",20y 202d,21 (9-0-12 42.86%),12 (0.57),←,
29,"Roe, Jason",22y 138d,11 (5-0-6 45.45%),2 (0.18),←,
5,"Scott, Brad",30y 87d,163 (94-2-67 58.28%),45 (0.28),141 (86-2-53 61.70%),39 (0.28)
11,"Sherman, Justin",19y 184d,36 (16-0-20 44.44%),22 (0.61),←,
32,"Stiller, Cheynee",20y 87d,8 (3-0-5 37.50%),3 (0.38),←,
3,"Voss, Michael",31y 22d,285 (167-2-116 58.95%),244 (0.86),206 (129-1-76 62.86%),172 (0.83)
Totals,Totals,24y 103d,1903 (1132-13-758 59.49%),1324 (0.70),,
C,"Matthews, Leigh",54y 150d,412 (248-6-158 60.92%),,188 (123-1-64 65.69%),
