Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
2,"Armstrong, Steven",19y 188d,25 (14-0-11 56.00%),12 (0.48),←,
3,"Bizzell, Clint",27y 21d,113 (49-1-63 43.81%),78 (0.69),38 (17-0-21 44.74%),6 (0.16)
25,"Brown, Nathan",26y 339d,68 (32-0-36 47.06%),20 (0.29),←,
32,"Bruce, Cameron",23y 292d,79 (40-0-39 50.63%),92 (1.16),←,
35,"Ferguson, Ryan",21y 293d,14 (5-0-9 35.71%),1 (0.07),←,
30,"Godfrey, Simon",22y 274d,40 (18-0-22 45.00%),4 (0.10),←,
18,"Green, Brad",22y 128d,78 (39-0-39 50.00%),123 (1.58),←,
1,"Heffernan, Chris",24y 171d,113 (72-1-40 64.16%),44 (0.39),16 (5-0-11 31.25%),6 (0.38)
16,"Johnstone, Travis",23y 2d,82 (38-0-44 46.34%),65 (0.79),←,
11,"Jolly, Darren",21y 255d,35 (16-0-19 45.71%),11 (0.31),←,
36,"Leoncelli, Andrew",29y 2d,146 (66-0-80 45.21%),66 (0.45),←,
23,"McDonald, James",26y 287d,108 (52-0-56 48.15%),33 (0.31),←,
37,"Miller, Brad",20y 13d,16 (6-0-10 37.50%),1 (0.06),←,
9,"Neitz, David",28y 178d,220 (100-0-120 45.45%),412 (1.87),←,
8,"Nicholson, Alistair",25y 137d,70 (35-0-35 50.00%),3 (0.04),←,
24,"Robertson, Russell",24y 237d,116 (57-0-59 49.14%),176 (1.52),←,
42,"Walsh, Peter",26y 360d,85 (43-0-42 50.59%),23 (0.27),←,
10,"Ward, Daniel",26y 10d,81 (34-0-47 41.98%),23 (0.28),←,
45,"Whelan, Matthew",23y 248d,62 (29-0-33 46.77%),7 (0.11),←,
34,"White, Jeff",26y 150d,157 (75-0-82 47.77%),72 (0.46),125 (62-0-63 49.60%),54 (0.43)
26,"Williams, Luke",23y 202d,40 (18-0-22 45.00%),7 (0.17),←,
13,"Yze, Adem",25y 301d,181 (80-0-101 44.20%),130 (0.72),←,
Totals,Totals,24y 202d,1929 (918-2-1009 47.59%),1403 (0.73),,
C,"Daniher, Neale",42y 154d,134 (66-0-68 49.25%),,←,
