Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",22y 39d,41 (14-0-27 34.15%),9 (0.22),←,
21,"Burgess, Chris",28y 117d,38 (9-0-29 23.68%),16 (0.42),2 (0-0-2 0.00%),2 (1.00)
41,"Butts, Jordon",24y 82d,62 (24-0-38 38.71%),,←,
5,"Crouch, Matt",28y 336d,145 (76-1-68 52.76%),30 (0.21),←,
12,"Dawson, Jordan",26y 348d,111 (49-0-62 44.14%),50 (0.45),47 (19-0-28 40.43%),16 (0.34)
32,"Fogarty, Darcy",24y 179d,81 (28-0-53 34.57%),119 (1.47),←,
20,"Hinge, Mitch",25y 270d,45 (19-0-26 42.22%),5 (0.11),42 (17-0-25 40.48%),4 (0.10)
1,"Jones, Chayce",24y 68d,78 (25-0-53 32.05%),17 (0.22),←,
48,"Keane, Mark",24y 5d,11 (4-0-7 36.36%),,6 (3-0-3 50.00%),
2,"Keays, Ben",27y 28d,115 (35-0-80 30.43%),60 (0.52),85 (29-0-56 34.12%),49 (0.58)
29,"Laird, Rory",30y 84d,226 (113-1-112 50.22%),28 (0.12),←,
25,"McHenry, Ned",23y 253d,61 (22-0-39 36.07%),28 (0.46),←,
16,"Michalanney, Max",20y 25d,24 (11-0-13 45.83%),,←,
30,"Milera, Wayne",26y 190d,98 (50-1-47 51.53%),29 (0.30),←,
4,"Murphy, Lachlan",25y 109d,100 (41-0-59 41.00%),68 (0.68),←,
43,"OBrien, Reilly",28y 215d,102 (39-0-63 38.24%),13 (0.13),←,
10,"Pedlar, Luke",21y 310d,28 (10-0-18 35.71%),26 (0.93),←,
8,"Rachele, Josh",20y 346d,36 (14-0-22 38.89%),44 (1.22),←,
23,"Rankine, Izak",23y 334d,70 (25-1-44 36.43%),97 (1.39),22 (9-0-13 40.91%),40 (1.82)
33,"Smith, Brodie",32y 68d,249 (127-1-121 51.20%),71 (0.29),←,
14,"Soligo, Jake",21y 57d,39 (16-0-23 41.03%),17 (0.44),←,
13,"Walker, Taylor",33y 332d,261 (132-1-128 50.77%),614 (2.35),←,
24,"Worrell, Josh",22y 346d,19 (10-0-9 52.63%),,←,
Totals,Totals,25y 196d,2040 (893-6-1141 43.77%),1341 (0.66),,
C,"Nicks, Matthew",48y 314d,85 (29-0-56 34.12%),,←,
