Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Bradley, Kepler",21y 258d,48 (13-1-34 28.13%),13 (0.27),←,
2,"Dyson, Ricky",21y 304d,48 (17-1-30 36.46%),28 (0.58),←,
3,"Gumbleton, Scott",18y 360d,1 (1-0-0 100.00%),,←,
19,"Hille, David",26y 57d,120 (58-1-61 48.75%),84 (0.70),←,
1,"Johnson, Mark",29y 67d,191 (111-2-78 58.64%),91 (0.48),←,
27,"Laycock, Jason",22y 267d,37 (13-0-24 35.14%),21 (0.57),←,
18,"Lloyd, Matthew",29y 104d,226 (137-2-87 61.06%),811 (3.59),←,
42,"Lovett-Murray, Nathan",24y 253d,60 (21-0-39 35.00%),37 (0.62),←,
25,"Lucas, Scott",29y 211d,242 (135-2-105 56.20%),420 (1.74),←,
33,"McPhee, Adam",24y 296d,121 (48-0-73 39.67%),56 (0.46),96 (42-0-54 43.75%),47 (0.49)
10,"McVeigh, Mark",26y 184d,157 (80-2-75 51.59%),72 (0.46),←,
22,"Michael, Mal",30y 35d,218 (119-1-98 54.82%),30 (0.14),17 (9-0-8 52.94%),2 (0.12)
6,"Monfries, Angus",20y 191d,48 (15-1-32 32.29%),44 (0.92),←,
38,"Nash, Jay",21y 220d,16 (7-1-8 46.88%),5 (0.31),←,
11,"Peverill, Damien",28y 17d,131 (63-2-66 48.85%),30 (0.23),←,
9,"Ramanauskas, Adam",26y 252d,115 (76-1-38 66.52%),56 (0.49),←,
30,"Ryder, Paddy",19y 137d,26 (10-1-15 40.38%),5 (0.19),←,
20,"Slattery, Henry",21y 188d,27 (12-1-14 46.30%),5 (0.19),←,
24,"Stanton, Brent",21y 89d,71 (25-1-45 35.92%),40 (0.56),←,
4,"Watson, Jobe",22y 171d,51 (19-1-31 38.24%),20 (0.39),←,
12,"Welsh, Andrew",24y 168d,112 (48-2-62 43.75%),18 (0.16),←,
8,"Winderlich, Jason",22y 292d,42 (17-0-25 40.48%),13 (0.31),←,
Totals,Totals,24y 104d,2108 (1045-23-1040 49.57%),1899 (0.90),,
C,"Sheedy, Kevin",59y 217d,629 (385-6-238 61.69%),,←,
