West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Hart, David",19,3,10,29,,2.0,,1.0,,,,,1.0,,2.0,,,,,,,,
1,"Heady, Brett",17,3,6,23,1,3.0,,1.0,,,,,3.0,4.0,,,,,,,,,
22,"Hynes, David",9,3,8,17,,1.0,13.0,,,,,,2.0,4.0,,,,,,,,,
34,"Irving, Dean",4,2,5,9,,,3.0,,,,,,1.0,1.0,,,,,,,,,
27,"Jackson, Stevan",9,4,3,12,,2.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,
2,"Kemp, Dean",19,,10,29,,2.0,,,,,,,2.0,,,,,,,,,,
28,"Lewis, Chris",10,2,10,20,,3.0,,2.0,,,,,,2.0,,,,,,,,,
45,"Lockyer, Andrew",8,,9,17,,,,,,,,,1.0,,,,,,,,,,
3,"Mainwaring, Chris",18,4,5,23,4,,,,,,,,1.0,3.0,,,,,,,,,
30,"Matera, Peter",16,3,5,21,2,,,,,,,,3.0,,,,,,,,,,
17,"McKenna, Guy",11,6,6,17,,,,,,,,,2.0,1.0,3.0,,,,,,,,
20,"Peos, Paul",16,3,7,23,,,,,,,,,2.0,2.0,,,,,,,,,
10,"Pyke, Don",9,2,9,18,,,,,,,,,2.0,1.0,,,,,,,,,
4,"Sumich, Peter",11,7,2,13,4,4.0,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Turley, Craig",16,3,12,28,4,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
50,"Turnbull, Ryan",5,2,2,7,1,,1.0,,,,,,1.0,,,,,,,,,,
35,"Ugle, Troy",14,6,11,25,1,3.0,,2.0,,,,,,3.0,,,,,,,,,
39,"Waterman, Chris",14,1,5,19,,,,,,,,,3.0,,,,,,,,,,
47,"White, Mitchell",7,3,1,8,,,,,,,,,1.0,,,,,,,,,,
9,"Wilson, Peter",15,3,9,24,,,1.0,,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,247,60,135,382,17,23.0,21.0,9.0,,,,,30.0,26.0,5.0,,,,,,,,
Opposition,Opposition,171,53,99,270,3,8.0,34.0,11.0,,,,,26.0,30.0,1.0,,,,,,,,
