Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Adams, Marcus",12,7,3,15,,,,,5.0,2.0,,3.0,,1.0,,6.0,8.0,3.0,,3.0,,,100.0
4,"Ah Chee, Callum",3,,3,6,1,,,2.0,2.0,,1.0,1.0,,,,1.0,5.0,,,,,,58.0
31,"Andrews, Harris",9,8,6,15,,,,,1.0,,,,,,,6.0,10.0,2.0,,8.0,1.0,,95.0
33,"Bailey, Zac",7,1,5,12,1,,,3.0,,2.0,3.0,2.0,,2.0,,9.0,4.0,,,1.0,,,87.0
14,"Birchall, Grant",14,7,4,18,1,,,1.0,2.0,3.0,,2.0,,,,1.0,15.0,,,,,,76.0
23,"Cameron, Charlie",3,1,2,5,,2.0,,1.0,,,,2.0,,2.0,,1.0,4.0,,1.0,1.0,,,92.0
18,"Coleman, Keidean",5,2,3,8,,,,4.0,,3.0,1.0,3.0,2.0,2.0,,5.0,3.0,,,,,,64.0
3,"Daniher, Joe",7,4,3,10,1,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,,4.0,7.0,,1.0,1.0,,,100.0
30 ↓,"Hipwood, Eric",1,1,2,3,,1.0,,,,,,,1.0,,,2.0,2.0,,1.0,,,,19.0
17,"Lyons, Jarryd",8,4,13,21,,1.0,,5.0,1.0,2.0,2.0,,1.0,,,7.0,13.0,,1.0,,1.0,,80.0
42,"Madden, James",5,4,8,13,,,,1.0,1.0,,1.0,,3.0,,,9.0,5.0,1.0,,,,,82.0
36 ↑,"Mathieson, Rhys",3,2,1,4,,,,1.0,,2.0,1.0,2.0,,1.0,,2.0,2.0,1.0,,,,,47.0
11,"McCarthy, Lincoln",6,4,4,10,,1.0,,1.0,1.0,1.0,,6.0,,3.0,,3.0,7.0,,1.0,1.0,,,91.0
6,"McCluggage, Hugh",16,6,10,26,,,,4.0,3.0,3.0,2.0,1.0,1.0,,,8.0,18.0,,,,,1.0,84.0
46,"McInerney, Oscar",7,3,9,16,,,24.0,,1.0,2.0,6.0,2.0,2.0,,,10.0,6.0,1.0,,5.0,,1.0,92.0
25,"McStay, Daniel",7,5,1,8,1,2.0,,3.0,,,,,1.0,,,6.0,2.0,3.0,3.0,1.0,,,93.0
9,"Neale, Lachie",13,4,18,31,,1.0,,7.0,1.0,7.0,9.0,3.0,3.0,1.0,,13.0,16.0,,,,,,82.0
40,"Payne, Jack",5,3,11,16,,,,,1.0,,,1.0,,,,7.0,9.0,,,3.0,,,79.0
10,"Rich, Daniel",23,8,4,27,,1.0,,,11.0,2.0,1.0,1.0,,1.0,,2.0,18.0,,,4.0,,,88.0
2,"Robertson, Deven",4,3,3,7,,,,,1.0,1.0,,1.0,,,,2.0,5.0,1.0,1.0,,,,61.0
5,"Robinson, Mitch",10,2,3,13,,2.0,,1.0,1.0,4.0,,4.0,1.0,2.0,,2.0,10.0,,,1.0,,,81.0
37,"Starcevich, Brandon",6,2,4,10,,,,1.0,4.0,1.0,,2.0,1.0,2.0,,4.0,5.0,,,3.0,,,71.0
15,"Zorko, Dayne",12,3,5,17,3,1.0,,5.0,2.0,5.0,2.0,2.0,6.0,1.0,,4.0,12.0,,1.0,3.0,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,84,125,311,8,15.0,24.0,41.0,38.0,43.0,30.0,39.0,23.0,19.0,,114.0,186.0,12.0,10.0,35.0,2.0,2.0,
Opposition,Opposition,242,128,164,406,14,11.0,32.0,55.0,34.0,54.0,29.0,56.0,19.0,23.0,6.0,125.0,277.0,18.0,20.0,39.0,3.0,12.0,
