North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",22y 315d,100 (55-0-45 55.00%),13 (0.13),←,
3,"Bastinac, Ryan",24y 33d,117 (65-0-52 55.56%),65 (0.56),←,
50,"Brown, Ben",22y 247d,24 (18-0-6 75.00%),41 (1.71),←,
10,"Cunnington, Ben",24y 25d,115 (62-0-53 53.91%),51 (0.44),←,
15,"Dal Santo, Nick",31y 153d,292 (166-5-121 57.71%),149 (0.51),32 (21-0-11 65.63%),9 (0.28)
11,"Firrito, Michael",31y 240d,246 (124-2-120 50.81%),29 (0.12),←,
27,"Garner, Taylor",21y 198d,5 (4-0-1 80.00%),2 (0.40),←,
43,"Gibson, Sam",29y 59d,76 (45-0-31 59.21%),29 (0.38),←,
22,"Goldstein, Todd",27y 24d,141 (75-1-65 53.55%),65 (0.46),←,
29,"Harvey, Brent",37y 72d,400 (217-3-180 54.63%),468 (1.17),←,
4,"Higgins, Shaun",27y 143d,145 (67-1-77 46.55%),155 (1.07),16 (9-0-7 56.25%),27 (1.69)
5,"Jacobs, Ben",23y 197d,61 (25-0-36 40.98%),8 (0.13),35 (20-0-15 57.14%),3 (0.09)
21,"McDonald, Luke",20y 166d,31 (18-0-13 58.06%),,←,
20,"Petrie, Drew",32y 283d,284 (141-3-140 50.18%),386 (1.36),←,
9,"Swallow, Andrew",28y 53d,178 (89-1-88 50.28%),75 (0.42),←,
25,"Tarrant, Robbie",26y 91d,53 (27-0-26 50.94%),41 (0.77),←,
12,"Thomas, Lindsay",27y 147d,167 (81-2-84 49.10%),271 (1.62),←,
16,"Thompson, Scott",29y 77d,152 (73-2-77 48.68%),6 (0.04),←,
40,"Turner, Kayne",19y 206d,15 (10-0-5 66.67%),12 (0.80),←,
30,"Waite, Jarrad",32y 171d,199 (75-4-120 38.69%),275 (1.38),15 (9-0-6 60.00%),23 (1.53)
19,"Wright, Sam",25y 10d,100 (53-0-47 53.00%),56 (0.56),←,
7,"Ziebell, Jack",24y 147d,116 (58-0-58 50.00%),68 (0.59),←,
Totals,Totals,26y 272d,3017 (1548-24-1445 51.31%),2265 (0.75),,
C,"Scott, Brad",39y 83d,126 (68-0-58 53.97%),,←,
