Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Blurton, Ashley",3,1.0,4.0,7,,,,,,1.0,,,1.0,1.0,,,,,,,,,
22,"Bower, Nathan",5,1.0,2.0,7,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,
17,"Broderick, Paul",11,2.0,15.0,26,1.0,,,1.0,1.0,1.0,7.0,1.0,2.0,1.0,,,,,,,,,
21,"Bulluss, Paul",1,,1.0,2,,,,,1.0,,,,1.0,,,,,,,,,,
9,"Campbell, Wayne",15,1.0,12.0,27,3.0,,1.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,,,,,,,,,
10,"Daffy, Nick",14,2.0,3.0,17,,,,,,6.0,2.0,4.0,2.0,2.0,,,,,,,,,
25,"Gale, Brendon",16,9.0,9.0,25,,,26.0,,1.0,3.0,15.0,1.0,1.0,1.0,3.0,,,,,,,,
2,"Gaspar, Darren",13,2.0,8.0,21,1.0,2.0,1.0,1.0,,5.0,2.0,2.0,3.0,1.0,,,,,,,,,
20,"Harrison, Ben",13,9.0,8.0,21,4.0,2.0,,4.0,,5.0,1.0,1.0,2.0,,2.0,,,,,,,,
16,"Holland, Ben",8,2.0,3.0,11,5.0,2.0,,,,,1.0,,2.0,2.0,,,,,,,,,
23,"James, Aaron",8,3.0,2.0,10,,1.0,1.0,1.0,3.0,3.0,,,1.0,,,,,,,,,,
3,"Kellaway, Duncan",7,3.0,5.0,12,,,,2.0,4.0,,,,,2.0,,,,,,,,,
36,"Manfield, Matthew",2,,1.0,3,,,,,,1.0,,,,,,,,,,,,,
8,"Merenda, Mark",5,2.0,1.0,6,,3.0,,2.0,,1.0,1.0,,1.0,3.0,,,,,,,,,
28,"Moore, Ben",6,2.0,6.0,12,1.0,,,4.0,,4.0,1.0,,,,,,,,,,,,
26,"Nichols, Trent",3,1.0,,3,,,,,,1.0,,,1.0,,,,,,,,,,
5,"Ottens, Brad",3,4.0,2.0,5,,2.0,8.0,,,,1.0,,,1.0,,,,,,,,,
7,"Prescott, Ashley",11,4.0,5.0,16,,,,3.0,2.0,3.0,,,,1.0,,,,,,,,,
4,"Rogers, Matthew",12,1.0,3.0,15,,1.0,,,,8.0,,,1.0,,,,,,,,,,
35,"Rombotis, John",7,6.0,5.0,12,,,,,,2.0,1.0,1.0,3.0,1.0,,,,,,,,,
37,"Ryan, Damien",6,2.0,3.0,9,,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,
29,"Torney, Jason",5,,6.0,11,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,
Totals,Totals,174,57.0,104.0,278,15.0,13.0,37.0,26.0,20.0,50.0,40.0,12.0,24.0,18.0,5.0,,,,,,,,
Opposition,Opposition,184,71.0,69.0,253,15.0,7.0,22.0,38.0,37.0,42.0,43.0,29.0,18.0,24.0,1.0,,,,,,,,
