Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",15,9,2,17,,,,2.0,6.0,1.0,,1.0,,1.0,,5.0,12.0,1.0,,1.0,2.0,,93.0
16,"Brown, Leigh",4,3,2,6,,,,1.0,2.0,,,1.0,,1.0,,2.0,4.0,,,4.0,,,100.0
38,"Gibson, Josh",10,3,6,16,,,,2.0,2.0,,,2.0,4.0,2.0,,5.0,9.0,,,7.0,,,98.0
6,"Grant, Shannon",11,6,1,12,2,,,4.0,2.0,2.0,2.0,2.0,,,,1.0,9.0,,2.0,1.0,,,86.0
15,"Green, Kasey",7,2,3,10,1,1.0,,2.0,,2.0,,1.0,2.0,1.0,,5.0,5.0,1.0,1.0,,,2.0,100.0
31,"Hale, David",12,8,3,15,3,1.0,11.0,1.0,1.0,1.0,5.0,,2.0,,,9.0,6.0,2.0,3.0,1.0,,,95.0
4,"Harris, Daniel",17,8,7,24,1,,,4.0,1.0,6.0,10.0,3.0,3.0,,,15.0,9.0,,,3.0,,1.0,87.0
29,"Harvey, Brent",15,5,5,20,1,,,2.0,,3.0,1.0,2.0,2.0,1.0,2.0,8.0,14.0,,,1.0,1.0,1.0,94.0
21,"Jones, Corey",5,2,4,9,,,,4.0,1.0,1.0,2.0,2.0,1.0,2.0,,8.0,3.0,,,1.0,,,71.0
35,"Makepeace, Troy",7,3,3,10,,,,2.0,3.0,1.0,2.0,1.0,,1.0,,3.0,7.0,,,,,,70.0
1,"McIntosh, Hamish",3,1,1,4,,,5.0,2.0,,2.0,,,1.0,,,4.0,,1.0,,2.0,,1.0,36.0
20,"Petrie, Drew",9,7,,9,1,,14.0,6.0,1.0,4.0,1.0,3.0,,3.0,,5.0,5.0,3.0,1.0,4.0,,,84.0
30,"Pratt, Daniel",10,7,3,13,,1.0,,,3.0,1.0,2.0,1.0,,1.0,,4.0,8.0,1.0,1.0,2.0,1.0,,94.0
3,"Rawlings, Brady",6,1,3,9,,,,5.0,,4.0,,,,,,2.0,7.0,,,,3.0,1.0,75.0
27,"Rawlings, Jade",13,11,4,17,1,,,,,4.0,1.0,2.0,1.0,1.0,,7.0,10.0,3.0,4.0,,,,89.0
7,"Simpson, Adam",12,3,10,22,1,,,4.0,1.0,4.0,4.0,,1.0,,,11.0,9.0,1.0,,2.0,1.0,1.0,86.0
9,"Sinclair, Jess",6,1,2,8,,,1.0,4.0,5.0,,,,1.0,,,3.0,4.0,,,2.0,,,96.0
19,"Swallow, Andrew",1,,2,3,,,,4.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,32.0
23,"Thompson, Nathan",11,8,2,13,2,4.0,,1.0,,3.0,,3.0,2.0,2.0,,3.0,10.0,,4.0,,,,95.0
12,"Thurley, Cameron",2,1,1,3,,1.0,,3.0,,,1.0,,1.0,,,2.0,1.0,,,,,,51.0
36,"Watt, Shannon",4,2,3,7,1,,,3.0,,2.0,1.0,1.0,,1.0,,2.0,7.0,,1.0,,,,75.0
8,"Wells, Daniel",10,2,4,14,,2.0,,2.0,,3.0,2.0,1.0,1.0,,,7.0,7.0,,,,2.0,,93.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,93,71,261,14,14.0,31.0,58.0,28.0,45.0,34.0,27.0,23.0,18.0,2.0,113.0,147.0,13.0,17.0,31.0,10.0,7.0,
Opposition,Opposition,180,81,111,291,16,9.0,42.0,45.0,34.0,44.0,32.0,49.0,18.0,23.0,4.0,113.0,177.0,13.0,14.0,36.0,12.0,6.0,
