Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",17,6,4,21,,,,1.0,4.0,2.0,1.0,2.0,,,,4.0,16.0,,,1.0,1.0,,87.0
18,"Betts, Eddie",10,3,1,11,3,2.0,,2.0,2.0,,,4.0,,1.0,,6.0,5.0,1.0,3.0,,,,89.0
2,"Crouch, Brad",7,2,17,24,1,,,4.0,,3.0,1.0,1.0,,,,4.0,18.0,,,,,,65.0
5,"Crouch, Matt",15,6,14,29,,,,3.0,2.0,2.0,2.0,2.0,1.0,,,12.0,16.0,,,,,,86.0
28,"Ellis-Yolmen, Cam",6,3,9,15,,,,3.0,,2.0,2.0,4.0,1.0,2.0,,9.0,8.0,,,4.0,,,78.0
15,"Hartigan, Kyle",3,2,1,4,,,,1.0,,,,2.0,,1.0,,,4.0,,,2.0,,,93.0
4,"Jenkins, Josh",11,5,2,13,1,3.0,7.0,,1.0,2.0,1.0,4.0,,2.0,,3.0,10.0,,2.0,2.0,,1.0,88.0
20,"Jones, Chayce",1,1,2,3,,1.0,,,,1.0,,,1.0,,,1.0,2.0,,,,,,16.0
42,"Keath, Alex",16,14,4,20,,,,1.0,5.0,,,5.0,1.0,3.0,,8.0,13.0,2.0,,7.0,,,87.0
8,"Kelly, Jake",11,5,4,15,,,,2.0,3.0,,,,,,,5.0,11.0,,,2.0,,,85.0
3,"Knight, Riley",8,4,7,15,,,,4.0,,2.0,2.0,1.0,1.0,,,5.0,10.0,,2.0,2.0,,,79.0
29,"Laird, Rory",16,9,15,31,,,,2.0,7.0,,,2.0,2.0,,,7.0,23.0,,,1.0,1.0,,93.0
27,"Lynch, Tom",12,5,8,20,,1.0,,3.0,,4.0,,4.0,2.0,1.0,,8.0,11.0,,,1.0,,,89.0
14,"Mackay, David",11,5,6,17,,,,2.0,4.0,5.0,1.0,3.0,,1.0,,5.0,12.0,,,2.0,,1.0,85.0
30,"Milera, Wayne",12,8,6,18,1,,,2.0,3.0,,1.0,2.0,,,,1.0,14.0,,,6.0,1.0,,86.0
44,"Murphy, Lachlan",7,1,3,10,,1.0,,2.0,,,,4.0,1.0,1.0,,6.0,6.0,1.0,,1.0,,,80.0
43,"OBrien, Reilly",10,6,6,16,,,14.0,5.0,2.0,2.0,3.0,5.0,2.0,4.0,,9.0,10.0,1.0,,,,,80.0
10,"Poholke, Myles",6,6,9,15,,1.0,,2.0,,1.0,2.0,1.0,,,,5.0,10.0,,1.0,1.0,,1.0,82.0
9,"Sloane, Rory",8,3,8,16,1,1.0,,7.0,3.0,2.0,3.0,3.0,2.0,3.0,,7.0,12.0,,1.0,1.0,,1.0,85.0
33,"Smith, Brodie",13,5,5,18,,,,3.0,7.0,3.0,,2.0,,1.0,,7.0,10.0,,,1.0,,,90.0
12,"Talia, Daniel",7,7,6,13,,,,,2.0,,,3.0,1.0,3.0,,4.0,10.0,1.0,,6.0,,,90.0
13,"Walker, Taylor",6,3,5,11,1,,,3.0,,5.0,,2.0,3.0,1.0,,4.0,9.0,1.0,,2.0,,2.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,109,142,355,8,11.0,21.0,52.0,45.0,36.0,19.0,56.0,18.0,24.0,,120.0,240.0,7.0,9.0,42.0,3.0,6.0,
Opposition,Opposition,239,120,155,394,9,17.0,29.0,51.0,26.0,57.0,31.0,53.0,25.0,18.0,6.0,137.0,260.0,7.0,13.0,45.0,3.0,3.0,
