Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",18,10,13,31,,,,1.0,7.0,,1.0,1.0,,1.0,,5.0,21.0,,,11.0,3.0,,99.0
7,"Brown, Nathan",16,9,3,19,3,1.0,,4.0,1.0,5.0,,1.0,3.0,,,6.0,13.0,1.0,2.0,1.0,1.0,2.0,83.0
3,"Deledio, Brett",9,4,9,18,,,1.0,2.0,4.0,2.0,,3.0,,1.0,,3.0,15.0,,,2.0,5.0,,100.0
10,"Edwards, Shane",5,4,4,9,1,1.0,1.0,3.0,,,,,1.0,,,3.0,6.0,1.0,2.0,,,,55.0
41,"Foley, Nathan",10,,11,21,2,1.0,,2.0,,4.0,8.0,4.0,,1.0,,11.0,10.0,,,,6.0,2.0,73.0
43,"Howat, Cameron",15,8,5,20,,,,2.0,3.0,4.0,1.0,,,,,2.0,18.0,,,,4.0,,77.0
31,"Hyde, Chris",5,3,3,8,,,1.0,1.0,,4.0,,1.0,,1.0,,,9.0,,,,2.0,1.0,63.0
23,"Jackson, Daniel",6,6,6,12,1,1.0,,2.0,,,1.0,,1.0,,,4.0,8.0,,1.0,2.0,,1.0,77.0
17,"Johnson, Kane",8,3,8,16,,,,4.0,,2.0,3.0,2.0,,1.0,,6.0,10.0,,,1.0,,,94.0
46,"King, Jake",16,11,1,17,,1.0,,1.0,4.0,1.0,2.0,3.0,,,,2.0,17.0,,,3.0,2.0,,92.0
1,"Newman, Chris",15,11,5,20,,,,2.0,3.0,4.0,1.0,2.0,2.0,,,4.0,15.0,,,2.0,4.0,,89.0
26,"Pattison, Adam",8,6,10,18,,,10.0,4.0,,3.0,2.0,2.0,2.0,1.0,,9.0,9.0,,,3.0,,1.0,66.0
15,"Pettifer, Kayne",10,9,5,15,4,1.0,,,,3.0,,3.0,,1.0,,4.0,11.0,1.0,5.0,2.0,,,94.0
6,"Polak, Graham",8,10,10,18,,,,,2.0,,,,,,,5.0,13.0,1.0,,9.0,,,100.0
4,"Raines, Andrew",6,4,8,14,,,,1.0,4.0,1.0,,4.0,,2.0,,2.0,13.0,,,1.0,2.0,,100.0
12,"Richardson, Matthew",16,12,2,18,3,1.0,,,,4.0,,8.0,1.0,2.0,,8.0,12.0,3.0,6.0,1.0,1.0,2.0,100.0
5,"Simmonds, Troy",3,3,2,5,,,11.0,3.0,,,1.0,1.0,1.0,,,2.0,3.0,,,1.0,,,51.0
30,"Tambling, Richard",7,5,4,11,,,,2.0,,3.0,,,,,,4.0,8.0,1.0,,3.0,1.0,1.0,85.0
36,"Thursfield, Will",7,4,4,11,,,,,6.0,1.0,,,,,,,11.0,,,7.0,,,100.0
32,"Tivendale, Greg",10,3,6,16,1,1.0,,1.0,,2.0,1.0,2.0,,,,4.0,12.0,,1.0,1.0,,1.0,87.0
21,"Tuck, Shane",10,5,13,23,,,,2.0,1.0,3.0,5.0,1.0,,1.0,,9.0,14.0,1.0,,,,,80.0
35,"White, Matt",2,2,2,4,,,,3.0,2.0,,,,1.0,,,1.0,5.0,,,1.0,2.0,,35.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,132,134,344,15,10.0,24.0,40.0,37.0,46.0,26.0,38.0,12.0,12.0,,94.0,253.0,9.0,17.0,51.0,33.0,11.0,
Opposition,Opposition,196,108,151,347,17,15.0,33.0,47.0,31.0,61.0,32.0,29.0,12.0,12.0,6.0,101.0,239.0,11.0,23.0,38.0,32.0,14.0,
