St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Ackland, Cain",3,2,3,6,,,22.0,,,2.0,3.0,,2.0,,,4.0,2.0,,,2.0,,,63.0
10,"Baker, Steven",6,6,5,11,,,,7.0,4.0,1.0,2.0,3.0,,1.0,,6.0,6.0,,,4.0,1.0,,100.0
14,"Ball, Luke",12,1,7,19,,,,11.0,1.0,2.0,7.0,2.0,3.0,,,11.0,8.0,,,,,,92.0
27,"Blake, Jason",3,4,7,10,,,14.0,,2.0,1.0,1.0,2.0,1.0,2.0,,5.0,4.0,1.0,,4.0,,,92.0
16,"Clarke, Raphael",4,4,7,11,,,,4.0,1.0,1.0,1.0,1.0,,,,3.0,8.0,,,3.0,,,77.0
26,"Dal Santo, Nick",17,6,6,23,1,,,3.0,7.0,1.0,2.0,6.0,2.0,2.0,,8.0,15.0,3.0,1.0,4.0,,,95.0
22,"Fiora, Aaron",9,5,1,10,,1.0,,3.0,1.0,2.0,,1.0,,,,4.0,7.0,1.0,1.0,,5.0,,76.0
9,"Gehrig, Fraser",7,3,2,9,4,2.0,,,,2.0,,4.0,2.0,2.0,,5.0,4.0,,3.0,,,,100.0
18,"Goddard, Brendon",7,5,6,13,,,,2.0,1.0,4.0,,1.0,,,,4.0,9.0,1.0,,1.0,,1.0,73.0
34,"Guerra, Brent",1,,,1,,,,2.0,,,,2.0,,2.0,,,1.0,,,1.0,,,35.0
33,"Gwilt, James",2,1,,2,,,,3.0,,,,2.0,,,,,2.0,,,1.0,,,46.0
35,"Harvey, Robert",17,1,7,24,,,,1.0,,7.0,4.0,1.0,1.0,,,10.0,15.0,,,3.0,,1.0,100.0
7,"Hayes, Lenny",9,4,5,14,1,1.0,3.0,7.0,1.0,3.0,2.0,1.0,1.0,,,6.0,7.0,,1.0,1.0,,,91.0
8,"Hudghton, Max",3,1,9,12,,,,1.0,1.0,,,1.0,2.0,,,7.0,6.0,,,10.0,,,100.0
5,"Jones, Austinn",12,4,5,17,,,,2.0,4.0,1.0,2.0,3.0,,,,6.0,9.0,,,4.0,2.0,,100.0
31,"Maguire, Matt",11,6,4,15,,1.0,,1.0,6.0,1.0,3.0,4.0,1.0,1.0,,8.0,7.0,1.0,,3.0,,,94.0
44,"Milne, Stephen",2,,2,4,,,,4.0,,,1.0,1.0,1.0,,,3.0,,,,1.0,,,49.0
11,"Montagna, Leigh",8,1,3,11,1,,,1.0,1.0,4.0,,,,,,4.0,7.0,,,1.0,6.0,,80.0
17,"Powell, Stephen",6,1,3,9,,,,7.0,,4.0,3.0,,2.0,,,6.0,3.0,,,,,1.0,61.0
12,"Riewoldt, Nick",6,5,5,11,2,2.0,1.0,,,2.0,,1.0,1.0,1.0,,4.0,7.0,1.0,2.0,1.0,,,100.0
4,"Thompson, Andrew",7,2,5,12,,2.0,,2.0,,2.0,4.0,3.0,,,,4.0,8.0,,,3.0,,,79.0
13,"Voss, Brett",5,3,6,11,,,2.0,3.0,4.0,1.0,,1.0,,,,7.0,3.0,2.0,,9.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,157,65,98,255,9,11.0,42.0,64.0,34.0,41.0,35.0,40.0,19.0,11.0,,115.0,138.0,10.0,8.0,56.0,14.0,3.0,
Opposition,Opposition,196,91,76,272,15,6.0,37.0,73.0,29.0,50.0,33.0,39.0,11.0,19.0,,111.0,153.0,11.0,10.0,44.0,9.0,7.0,
