Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
41,"Butts, Jordon",23y 154d,54 (21-0-33 38.89%),,←,
12,"Dawson, Jordan",26y 55d,98 (44-0-54 44.90%),49 (0.50),34 (14-0-20 41.18%),15 (0.44)
39,"Doedee, Tom",26y 94d,82 (30-0-52 36.59%),3 (0.04),←,
32,"Fogarty, Darcy",23y 251d,68 (23-0-45 33.82%),102 (1.50),←,
20,"Hinge, Mitch",24y 342d,32 (14-0-18 43.75%),5 (0.16),29 (12-0-17 41.38%),4 (0.14)
1,"Jones, Chayce",23y 140d,68 (21-0-47 30.88%),15 (0.22),←,
2,"Keays, Ben",26y 100d,102 (30-0-72 29.41%),44 (0.43),72 (24-0-48 33.33%),33 (0.46)
29,"Laird, Rory",29y 156d,214 (108-1-105 50.70%),27 (0.13),←,
25,"McHenry, Ned",22y 325d,55 (20-0-35 36.36%),27 (0.49),←,
16,"Michalanney, Max",19y 97d,12 (6-0-6 50.00%),,←,
30,"Milera, Wayne",25y 262d,85 (45-1-39 53.53%),28 (0.33),←,
4,"Murphy, Lachlan",24y 181d,87 (36-0-51 41.38%),59 (0.68),←,
28,"Murray, Nick",22y 167d,40 (12-0-28 30.00%),1 (0.03),←,
43,"OBrien, Reilly",27y 287d,89 (34-0-55 38.20%),10 (0.11),←,
10,"Pedlar, Luke",21y 17d,16 (6-0-10 37.50%),16 (1.00),←,
8,"Rachele, Josh",20y 53d,25 (10-0-15 40.00%),32 (1.28),←,
22,"Rankine, Izak",23y 41d,60 (22-1-37 37.50%),78 (1.30),12 (6-0-6 50.00%),21 (1.75)
38,"Sholl, Lachlan",23y 88d,49 (18-0-31 36.73%),11 (0.22),←,
9,"Sloane, Rory",33y 78d,245 (130-1-114 53.27%),132 (0.54),←,
33,"Smith, Brodie",31y 140d,236 (122-1-113 51.91%),69 (0.29),←,
14,"Soligo, Jake",20y 129d,28 (11-0-17 39.29%),11 (0.39),←,
7,"Thilthorpe, Riley",20y 331d,35 (11-0-24 31.43%),36 (1.03),←,
13,"Walker, Taylor",33y 39d,249 (127-1-121 51.20%),564 (2.27),←,
Totals,Totals,24y 328d,2029 (901-6-1122 44.41%),1319 (0.65),,
C,"Nicks, Matthew",48y 21d,72 (24-0-48 33.33%),,←,
