Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
22,"Addison, Dylan",6,3,7,13,,,,3.0,3.0,1.0,1.0,2.0,1.0,,,3.0,10.0,,,4.0,,,76.0
21,"Akermanis, Jason",12,5,7,19,,1.0,,4.0,,9.0,,,1.0,,,6.0,13.0,,,1.0,2.0,,75.0
5,"Boyd, Matthew",20,4,9,29,,1.0,,3.0,4.0,2.0,6.0,3.0,,1.0,,10.0,18.0,,1.0,1.0,1.0,1.0,92.0
17,"Cooney, Adam",13,6,11,24,,,,3.0,3.0,3.0,3.0,4.0,,1.0,,12.0,12.0,,,,,1.0,80.0
4,"Cross, Daniel",12,9,20,32,,,4.0,5.0,1.0,1.0,5.0,1.0,1.0,,,9.0,23.0,,,2.0,,,90.0
10,"Eagleton, Nathan",11,5,3,14,1,1.0,,3.0,1.0,4.0,1.0,3.0,1.0,2.0,,4.0,11.0,,,1.0,1.0,,80.0
13,"Giansiracusa, Daniel",8,2,7,15,,1.0,,4.0,,1.0,1.0,3.0,1.0,2.0,,9.0,6.0,,,1.0,1.0,,86.0
9,"Gilbee, Lindsay",13,5,7,20,,,,,6.0,,1.0,,,,,5.0,14.0,1.0,,3.0,1.0,,89.0
1,"Grant, Jarrad",12,11,6,18,,,,,,2.0,,2.0,2.0,,,6.0,12.0,1.0,,1.0,,1.0,79.0
8,"Hahn, Mitch",13,7,6,19,1,2.0,,3.0,,3.0,2.0,3.0,1.0,2.0,,4.0,13.0,1.0,1.0,1.0,,1.0,86.0
28,"Hall, Barry",14,11,5,19,5,4.0,,3.0,,3.0,,3.0,2.0,1.0,3.0,6.0,13.0,2.0,6.0,1.0,,1.0,88.0
40,"Harbrow, Jarrod",7,3,5,12,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,4.0,8.0,,,1.0,4.0,,91.0
25,"Hargrave, Ryan",9,3,7,16,,,,2.0,2.0,,,1.0,,,,3.0,11.0,,,2.0,,,92.0
7,"Higgins, Shaun",14,4,6,20,1,1.0,,1.0,,1.0,1.0,4.0,2.0,1.0,,6.0,14.0,,1.0,,2.0,,65.0
20,"Hill, Josh",9,3,4,13,1,1.0,,1.0,,2.0,1.0,1.0,,1.0,,3.0,10.0,,1.0,1.0,2.0,,90.0
15,"Hudson, Ben",8,5,8,16,,,16.0,1.0,1.0,,2.0,,2.0,,,5.0,10.0,1.0,,,,,71.0
36,"Lake, Brian",14,11,10,24,2,,1.0,,6.0,1.0,,,2.0,,1.0,11.0,13.0,3.0,,4.0,1.0,,93.0
27,"Minson, Will",6,2,7,13,,,15.0,1.0,1.0,4.0,3.0,,,,,6.0,7.0,,,,,1.0,77.0
38,"Morris, Dale",6,4,10,16,,,,2.0,,1.0,1.0,1.0,2.0,,,11.0,5.0,2.0,,5.0,,,99.0
2,"Murphy, Robert",10,6,2,12,,,,1.0,1.0,1.0,,2.0,,,,2.0,10.0,,,1.0,,,43.0
18,"Stack, Brennan",10,3,5,15,3,,,2.0,2.0,5.0,1.0,2.0,1.0,2.0,,5.0,10.0,,,1.0,3.0,,81.0
12,"Williams, Tom",6,6,3,9,,1.0,,1.0,1.0,1.0,,1.0,,,,3.0,6.0,2.0,,2.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,233,118,155,388,14,17.0,36.0,44.0,35.0,46.0,30.0,37.0,20.0,13.0,4.0,133.0,249.0,13.0,10.0,33.0,18.0,6.0,
Opposition,Opposition,181,90,131,312,9,9.0,26.0,57.0,32.0,46.0,32.0,39.0,13.0,20.0,2.0,107.0,201.0,9.0,9.0,28.0,17.0,3.0,
