Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",8,2,4,12,,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
3,"Bairstow, Mark",16,2,3,19,1,1.0,,1.0,,,,,,2.0,,,,,,,,,
40,"Brown, Paul",8,6,5,13,2,2.0,,3.0,,,,,1.0,1.0,,,,,,,,,
16,"Brownless, Bill",8,4,3,11,4,1.0,2.0,2.0,,,,,1.0,2.0,,,,,,,,,
7,"Couch, Paul",21,2,11,32,1,,,4.0,,,,,2.0,,,,,,,,,,
28,"Darcy, Tim",1,1,,1,,1.0,,2.0,,,,,,1.0,,,,,,,,,
33,"Forssman, Darren",11,3,8,19,1,,,1.0,,,,,,2.0,,,,,,,,,
14,"Handley, Steven",3,4,10,13,,,13.0,1.0,,,,,2.0,1.0,,,,,,,,,
29,"Hinkley, Ken",22,4,1,23,,,1.0,1.0,,,,,5.0,3.0,,,,,,,,,
32,"Hocking, Garry",13,5,12,25,,,,1.0,,,,,1.0,4.0,,,,,,,,,
1,"Hocking, Steve",3,3,9,12,,,,1.0,,,,,,2.0,,,,,,,,,
12,"Malakellis, Spiro",7,1,5,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
21,"Mansfield, Michael",8,8,7,15,1,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
17,"McGrath, Tim",10,2,2,12,,,,2.0,,,,,2.0,1.0,,,,,,,,,
31,"Mensch, David",6,2,3,9,2,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,
13,"Merriman, Russell",15,3,9,24,1,,,2.0,,,,,,,,,,,,,,,
22,"Neeld, Mark",5,1,4,9,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,
20,"Rogers, Andrew",8,1,2,10,,,,1.0,,,,,1.0,,,,,,,,,,
8,"Scott, Robert",8,3,4,12,1,2.0,,2.0,,,,,2.0,2.0,,,,,,,,,
4,"Wills, Andrew",5,1,,5,,,,1.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,58,102,288,14,11.0,21.0,31.0,,,,,24.0,29.0,,,,,,,,,
Opposition,Opposition,203,61,97,300,16,18.0,22.0,38.0,,,,,29.0,24.0,6.0,,,,,,,,
