Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",26y 41d,63 (23-2-38 38.10%),8 (0.13),←,
40,"Butler, Dan",20y 309d,3 (3-0-0 100.00%),5 (1.67),←,
22,"Caddy, Josh",24y 192d,98 (55-1-42 56.63%),78 (0.80),3 (3-0-0 100.00%),2 (0.67)
46,"Castagna, Jason",20y 270d,8 (4-0-4 50.00%),5 (0.63),←,
30,"Conca, Reece",24y 239d,83 (42-1-40 51.20%),21 (0.25),←,
9,"Cotchin, Trent",27y 1d,176 (86-2-88 49.43%),104 (0.59),←,
5,"Ellis, Brandon",23y 248d,113 (61-1-51 54.42%),40 (0.35),←,
43,"Elton, Todd",23y 344d,5 (2-0-3 40.00%),1 (0.20),←,
6,"Grigg, Shaun",28y 354d,170 (83-2-85 49.41%),81 (0.48),127 (65-2-60 51.97%),71 (0.56)
2,"Grimes, Dylan",25y 266d,82 (46-0-36 56.10%),2 (0.02),←,
14,"Houli, Bachar",28y 331d,152 (74-3-75 49.67%),35 (0.23),126 (64-2-60 51.59%),26 (0.21)
23,"Lambert, Kane",25y 133d,30 (16-0-14 53.33%),16 (0.53),←,
7,"Lennon, Ben",21y 277d,21 (11-0-10 52.38%),10 (0.48),←,
4,"Martin, Dustin",25y 286d,156 (75-2-79 48.72%),158 (1.01),←,
33,"McIntosh, Kamdyn",23y 5d,31 (18-0-13 58.06%),8 (0.26),←,
25,"Nankervis, Toby",22y 239d,15 (10-0-5 66.67%),5 (0.33),3 (3-0-0 100.00%),2 (0.67)
3,"Prestia, Dion",24y 178d,98 (29-0-69 29.59%),31 (0.32),3 (3-0-0 100.00%),1 (0.33)
18,"Rance, Alex",27y 181d,153 (71-2-80 47.06%),8 (0.05),←,
8,"Riewoldt, Jack",28y 159d,205 (92-4-109 45.85%),487 (2.38),←,
17,"Rioli, Daniel",19y 357d,21 (9-0-12 42.86%),18 (0.86),←,
15,"Short, Jayden",21y 74d,18 (8-0-10 44.44%),6 (0.33),←,
1,"Vlastuin, Nick",22y 354d,83 (46-0-37 55.42%),19 (0.23),←,
Totals,Totals,24y 170d,1784 (864-20-900 48.43%),1146 (0.64),,
C,"Hardwick, Damien",44y 233d,160 (77-2-81 48.75%),,←,
