Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",5,4,10,15,,,,5.0,1.0,1.0,,3.0,,,,6.0,9.0,,,2.0,,,77.0
31,"Andrews, Harris",5,5,7,12,,,,,1.0,,,2.0,,1.0,,5.0,8.0,1.0,,12.0,,,92.0
43,"Answerth, Noah",14,5,1,15,,,,2.0,3.0,3.0,,5.0,,2.0,,1.0,14.0,,,2.0,,1.0,79.0
33,"Bailey, Zac",8,5,9,17,,1.0,,2.0,,1.0,2.0,6.0,,5.0,,6.0,12.0,,1.0,,,,85.0
23,"Cameron, Charlie",8,4,4,12,3,,,1.0,1.0,,1.0,1.0,,1.0,,4.0,8.0,,2.0,1.0,,1.0,81.0
12,"Cockatoo, Nakia",11,5,4,15,,,,,3.0,1.0,,1.0,,,,3.0,11.0,1.0,,4.0,,1.0,82.0
18,"Coleman, Keidean",17,7,8,25,1,,,2.0,4.0,4.0,1.0,1.0,,,,5.0,17.0,,,3.0,,1.0,70.0
3,"Daniher, Joe",8,6,3,11,,,,,,3.0,,3.0,,,,1.0,10.0,,2.0,,,1.0,95.0
32,"Fort, Darcy",13,1,6,19,,,24.0,3.0,3.0,3.0,8.0,4.0,3.0,2.0,,17.0,3.0,,,4.0,,1.0,84.0
21,"Fullarton, Tom",,,,,,,,,,,,,,,,,,,,,,,
27,"Gardiner, Darcy",5,4,8,13,,,,2.0,,1.0,2.0,3.0,,3.0,,5.0,8.0,1.0,,5.0,,,89.0
30,"Hipwood, Eric",8,5,3,11,2,1.0,1.0,1.0,,1.0,1.0,,1.0,,,6.0,6.0,1.0,2.0,2.0,,,84.0
17,"Lyons, Jarryd",9,4,9,18,,,,3.0,,4.0,6.0,,,,,9.0,9.0,,,,,1.0,77.0
36,"Mathieson, Rhys",13,3,10,23,,2.0,,6.0,1.0,4.0,10.0,3.0,7.0,2.0,2.0,17.0,8.0,,,2.0,,1.0,69.0
11,"McCarthy, Lincoln",6,2,5,11,,,,4.0,,4.0,,3.0,,1.0,,2.0,9.0,,,1.0,,,73.0
6,"McCluggage, Hugh",17,8,12,29,4,1.0,,4.0,1.0,4.0,3.0,4.0,2.0,,3.0,9.0,21.0,,3.0,,,,80.0
25,"McStay, Daniel",10,7,5,15,2,1.0,4.0,2.0,,6.0,6.0,2.0,2.0,,,8.0,7.0,2.0,,1.0,,1.0,78.0
9,"Neale, Lachie",14,5,12,26,,,,3.0,,6.0,4.0,3.0,4.0,2.0,,12.0,15.0,,,2.0,,1.0,87.0
40,"Payne, Jack",12,9,,12,,,,1.0,1.0,2.0,,,,,,2.0,10.0,2.0,,7.0,,,92.0
16,"Rayner, Cam",13,5,6,19,3,1.0,,4.0,,4.0,,4.0,3.0,2.0,1.0,10.0,12.0,,1.0,1.0,,2.0,82.0
5,"Robinson, Mitch",14,3,7,21,,,,1.0,1.0,5.0,2.0,3.0,2.0,,,8.0,13.0,1.0,,2.0,,,78.0
22,"Sharp, Harry",7,2,3,10,,,,1.0,2.0,,1.0,6.0,,2.0,,2.0,9.0,,,,,,71.0
37,"Starcevich, Brandon",10,5,8,18,,,,3.0,2.0,1.0,2.0,2.0,2.0,1.0,,6.0,10.0,1.0,,1.0,,,96.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,227,104,140,367,15,9.0,29.0,50.0,24.0,58.0,49.0,59.0,26.0,24.0,6.0,144.0,229.0,10.0,11.0,52.0,,12.0,
Opposition,Opposition,198,99,146,344,9,5.0,38.0,59.0,43.0,35.0,24.0,66.0,24.0,26.0,,127.0,213.0,13.0,8.0,38.0,1.0,8.0,
