St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",11,1,2,13,,1.0,,1.0,,,,,,2.0,,,,,,,,,
26,"Brown, Tony",7,4,7,14,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
3,"Burke, Nathan",15,1,3,18,,,,6.0,,,,,2.0,,,,,,,,,,
1,"Devonport, Craig",7,4,2,9,1,,,2.0,,,,,,,,,,,,,,,
10,"Everitt, Peter",7,5,2,9,2,1.0,6.0,,,,,,,,,,,,,,,,
6,"Grant, David",7,3,2,9,,,,,,,,,1.0,1.0,,,,,,,,,
35,"Harvey, Robert",22,2,7,29,,,,2.0,,,,,2.0,3.0,,,,,,,,,
18,"Jackson, Matthew",4,2,1,5,,1.0,,1.0,,,,,,,,,,,,,,,
29,"Jones, Austinn",10,1,4,14,,,,1.0,,,,,,,,,,,,,,,
40,"Kennedy, Mark",2,,1,3,,,,1.0,,,,,1.0,1.0,,,,,,,,,
17,"Keogh, Rod",13,,2,15,,,,3.0,,,,,3.0,,,,,,,,,,
23,"Loewe, Stewart",12,9,3,15,3,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,
28,"OBrien, Craig",9,3,2,11,2,1.0,,1.0,,,,,2.0,3.0,,,,,,,,,
8,"Peckett, Justin",7,3,4,11,,,,2.0,,,,,,,,,,,,,,,
31,"Shanahan, Jamie",6,3,3,9,,,,5.0,,,,,2.0,,,,,,,,,,
4,"Smith, Joel",14,3,4,18,,,,,,,,,4.0,,,,,,,,,,
19,"Sziller, Steven",3,2,3,6,,,,1.0,,,,,,1.0,,,,,,,,,
9,"Vidovic, Lazar",1,1,2,3,,,3.0,1.0,,,,,,,,,,,,,,,
15,"Wakelin, Darryl",5,1,1,6,,,2.0,1.0,,,,,,,,,,,,,,,
12,"Wakelin, Shane",3,1,4,7,,,1.0,6.0,,,,,1.0,2.0,,,,,,,,,
7,"Winmar, Nicky",15,6,6,21,2,,,4.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,55,65,245,11,7.0,13.0,40.0,,,,,21.0,16.0,,,,,,,,,
Opposition,Opposition,199,85,107,306,13,12.0,15.0,17.0,,,,,16.0,21.0,6.0,,,,,,,,
