Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
27,"Allan, Matthew",29y 92d,150 (82-0-68 54.67%),72 (0.48),10 (7-0-3 70.00%),
15,"Alvey, Mark",23y 353d,49 (24-1-24 50.00%),29 (0.59),4 (3-0-1 75.00%),1 (0.25)
23,"Bolton, Mark",25y 55d,69 (43-1-25 63.04%),29 (0.42),←,
37,"Bullen, Marcus",21y 321d,28 (19-0-9 67.86%),7 (0.25),←,
31,"Fletcher, Dustin",29y 21d,213 (149-3-61 70.66%),59 (0.28),←,
19,"Hille, David",22y 361d,59 (37-0-22 62.71%),41 (0.69),←,
5,"Hird, James",31y 114d,195 (125-5-65 65.38%),289 (1.48),←,
14,"Johnson, Jason",26y 124d,116 (82-1-33 71.12%),69 (0.59),←,
1,"Johnson, Mark",26y 5d,116 (85-1-30 73.71%),35 (0.30),←,
18,"Lloyd, Matthew",26y 42d,175 (113-2-60 65.14%),636 (3.63),←,
42,"Lovett-Murray, Nathan",21y 192d,9 (7-0-2 77.78%),15 (1.67),←,
25,"Lucas, Scott",26y 150d,170 (110-1-59 65.00%),243 (1.43),←,
33,"McPhee, Adam",21y 235d,59 (27-0-32 45.76%),24 (0.41),34 (21-0-13 61.76%),15 (0.44)
10,"McVeigh, Mark",23y 123d,85 (54-1-30 64.12%),36 (0.42),←,
24,"Misiti, Joe",29y 201d,227 (145-4-78 64.76%),92 (0.41),←,
28,"Murphy, Justin",28y 34d,155 (70-0-85 45.16%),133 (0.86),10 (7-0-3 70.00%),10 (1.00)
11,"Peverill, Damien",24y 321d,63 (39-1-23 62.70%),14 (0.22),←,
9,"Ramanauskas, Adam",23y 191d,94 (68-1-25 72.87%),51 (0.54),←,
43,"Rioli, Dean",26y 8d,82 (57-1-24 70.12%),84 (1.02),←,
7,"Solomon, Dean",24y 140d,108 (78-0-30 72.22%),45 (0.42),←,
6,"Wellman, Sean",29y 251d,207 (125-3-79 61.11%),34 (0.16),173 (112-2-59 65.32%),25 (0.14)
12,"Welsh, Andrew",21y 107d,46 (27-1-18 59.78%),6 (0.13),←,
Totals,Totals,25y 206d,2475 (1566-27-882 63.27%),2043 (0.83),,
C,"Sheedy, Kevin",56y 156d,555 (359-6-190 65.23%),,←,
