Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",26y 194d,129 (73-0-56 56.59%),72 (0.56),←,
29,"Beaumont, Simon",25y 269d,107 (65-0-42 60.75%),71 (0.66),←,
21,"Bradley, Craig",37y 320d,355 (218-2-135 61.69%),240 (0.68),←,
16,"Camporeale, Scott",26y 28d,149 (94-0-55 63.09%),146 (0.98),←,
39,"Christou, Ang",29y 235d,138 (96-1-41 69.93%),19 (0.14),←,
25,"Fevola, Brendan",20y 231d,31 (21-0-10 67.74%),53 (1.71),←,
31,"Fletcher, Simon",23y 22d,53 (35-0-18 66.04%),25 (0.47),←,
17,"Freeborn, Scott",23y 111d,40 (27-0-13 67.50%),15 (0.38),←,
9,"Hickmott, Adrian",29y 162d,151 (98-0-53 64.90%),97 (0.64),101 (66-0-35 65.35%),73 (0.72)
37,"Hotton, Trent",27y 281d,63 (35-0-28 55.56%),45 (0.71),46 (31-0-15 67.39%),31 (0.67)
33,"Houlihan, Ryan",19y 230d,35 (22-0-13 62.86%),35 (1.00),←,
27,"Hulme, Darren",24y 60d,79 (42-0-37 53.16%),44 (0.56),←,
43,"Koutoufides, Anthony",28y 233d,189 (116-1-72 61.64%),169 (0.89),←,
12,"Lappin, Matthew",25y 203d,126 (71-1-54 56.75%),141 (1.12),71 (43-0-28 60.56%),115 (1.62)
10,"Mansfield, Michael",30y 31d,218 (129-1-88 59.40%),113 (0.52),37 (26-0-11 70.27%),13 (0.35)
22,"Manton, Glenn",28y 99d,163 (98-0-65 60.12%),34 (0.21),142 (87-0-55 61.27%),30 (0.21)
5,"McKay, Andrew",31y 56d,202 (125-1-76 62.13%),28 (0.14),←,
40,"Plunkett, Jim",23y 44d,24 (14-0-10 58.33%),7 (0.29),14 (9-0-5 64.29%),6 (0.43)
11,"Porter, Mark",24y 332d,54 (28-0-26 51.85%),13 (0.24),←,
28,"Prendergast, Ian",21y 6d,7 (5-0-2 71.43%),3 (0.43),←,
1,"Silvagni, Stephen",34y 100d,311 (198-1-112 63.83%),202 (0.65),←,
8,"Whitnall, Lance",22y 16d,111 (63-0-48 56.76%),226 (2.04),←,
Totals,Totals,26y 182d,2735 (1673-8-1054 61.17%),1798 (0.66),,
C,"Brittain, Wayne",43y 87d,23 (15-0-8 65.22%),,←,
