Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
13,"Acres, Blake",28y 288d,163 (79-3-81 49.39%),55 (0.34),43 (26-1-16 61.63%),18 (0.42)
16,"Carroll, Jack",21y 214d,18 (14-0-4 77.78%),4 (0.22),←,
5,"Cerra, Adam",24y 288d,126 (60-1-65 48.02%),34 (0.27),50 (28-1-21 57.00%),18 (0.36)
39,"Cincotta, Alex",27y 217d,30 (19-0-11 63.33%),11 (0.37),←,
46,"Cottrell, Matthew",24y 144d,66 (35-0-31 53.03%),33 (0.50),←,
2,"Cowan, Lachlan",19y 233d,19 (12-1-6 65.79%),1 (0.05),←,
9,"Cripps, Patrick",29y 125d,201 (75-2-124 37.81%),111 (0.55),←,
28,"Cuningham, David",27y 113d,57 (24-0-33 42.11%),30 (0.53),←,
30,"Curnow, Charlie",27y 169d,128 (50-1-77 39.45%),277 (2.16),←,
12,"De Koning, Tom",25y 5d,77 (42-1-34 55.19%),30 (0.39),←,
38,"Durdin, Sam",28y 45d,24 (10-0-14 41.67%),1 (0.04),2 (1-0-1 50.00%),
8,"Fogarty, Lachie",25y 111d,67 (41-0-26 61.19%),23 (0.34),44 (28-0-16 63.64%),17 (0.39)
29,"Hewett, George",28y 205d,173 (105-1-67 60.98%),44 (0.25),53 (34-1-18 65.09%),12 (0.23)
20,"Hollands, Elijah",22y 87d,30 (15-0-15 50.00%),21 (0.70),16 (10-0-6 62.50%),13 (0.81)
4,"Hollands, Oliver",20y 187d,36 (22-1-13 62.50%),6 (0.17),←,
7,"Kennedy, Matthew",27y 106d,112 (55-3-54 50.45%),53 (0.47),93 (44-1-48 47.85%),46 (0.49)
10,"McKay, Harry",26y 210d,125 (53-1-71 42.80%),247 (1.98),←,
3,"Motlop, Jesse",20y 241d,34 (17-1-16 51.47%),39 (1.15),←,
24,"Newman, Nic",31y 188d,128 (71-1-56 55.86%),18 (0.14),97 (51-1-45 53.09%),10 (0.10)
44,"Owies, Matthew",27y 124d,67 (39-1-27 58.96%),82 (1.22),←,
42,"Saad, Adam",29y 364d,190 (87-3-100 46.58%),11 (0.06),81 (44-1-36 54.94%),3 (0.04)
18,"Walsh, Sam",24y 19d,113 (49-0-64 43.36%),42 (0.37),←,
23,"Weitering, Jacob",26y 241d,175 (67-1-107 38.57%),11 (0.06),←,
Totals,Totals,25y 314d,2159 (1041-22-1096 48.22%),1184 (0.55),,
C,"Voss, Michael",49y 14d,174 (81-2-91 47.13%),,65 (38-1-26 59.23%),
