St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
21,"Arnol, Jody",21y 271d,5 (3-0-2 60.00%),5 (1.00),←,
18,"Bowey, Brett",21y 23d,35 (13-0-22 37.14%),43 (1.23),←,
29,"Burke, Nathan",20y 137d,71 (24-0-47 33.80%),21 (0.30),←,
15,"Coghlan, Frank",27y 235d,66 (19-0-47 28.79%),13 (0.20),←,
34,"Daniels, Jayson",19y 124d,44 (13-0-31 29.55%),13 (0.30),←,
44,"Devonport, Craig",20y 147d,16 (8-0-8 50.00%),12 (0.75),←,
51,"Donald, Luke",19y 139d,1 (1-0-0 100.00%),,←,
2,"Frawley, Danny",26y 288d,135 (35-0-100 25.93%),9 (0.07),←,
6,"Grant, David",23y 320d,107 (30-0-77 28.04%),61 (0.57),←,
10,"Harding, Paul",26y 19d,46 (21-0-25 45.65%),5 (0.11),35 (14-0-21 40.00%),3 (0.09)
35,"Harvey, Robert",18y 306d,29 (11-0-18 37.93%),27 (0.93),←,
24,"Jeffrey, Russell",24y 137d,28 (10-0-18 35.71%),3 (0.11),←,
3,"Krakouer, Jim",31y 253d,141 (75-3-63 54.26%),233 (1.65),7 (5-0-2 71.43%),4 (0.57)
32,"Lawrie, Grant",31y 206d,162 (81-1-80 50.31%),58 (0.36),11 (6-0-5 54.55%),2 (0.18)
23,"Loewe, Stewart",22y 31d,86 (28-0-58 32.56%),83 (0.97),←,
19,"Nixon, Ricky",27y 81d,49 (16-0-33 32.65%),30 (0.61),45 (14-0-31 31.11%),29 (0.64)
41,"Pekin, Tim",25y 152d,120 (56-0-64 46.67%),23 (0.19),13 (7-0-6 53.85%),8 (0.62)
37,"Rice, Dean",22y 98d,76 (27-0-49 35.53%),13 (0.17),←,
8,"Russo, Peter",30y 237d,190 (116-0-74 61.05%),120 (0.63),28 (11-0-17 39.29%),18 (0.64)
7,"Winmar, Nicky",24y 271d,75 (26-0-49 34.67%),140 (1.87),←,
Totals,Totals,24y 101d,1482 (613-4-865 41.36%),912 (0.62),,
C,"Sheldon, Ken",30y 174d,13 (7-0-6 53.85%),,←,
