Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",26y 2d,91 (58-0-33 63.74%),51 (0.56),←,
8,"Bewick, Darren",24y 269d,81 (49-0-32 60.49%),127 (1.57),←,
37,"Considine, Ed",23y 240d,49 (32-0-17 65.31%),12 (0.24),←,
23,"Cransberg, Peter",24y 292d,48 (31-0-17 64.58%),39 (0.81),←,
6,"Daniher, Anthony",29y 116d,206 (108-0-98 52.43%),79 (0.38),91 (59-0-32 64.84%),17 (0.19)
7,"Daniher, Chris",26y 46d,27 (15-0-12 55.56%),9 (0.33),←,
5,"Daniher, Terry",34y 275d,310 (189-3-118 61.45%),468 (1.51),291 (179-2-110 61.86%),446 (1.53)
38,"Denham, Sean",23y 17d,49 (26-0-23 53.06%),23 (0.47),5 (2-0-3 40.00%),2 (0.40)
15,"Ezard, Alan",29y 31d,173 (113-0-60 65.32%),196 (1.13),←,
1,"Harvey, Mark",26y 340d,121 (82-0-39 67.77%),155 (1.28),←,
33,"Hills, Paul",19y 239d,17 (8-0-9 47.06%),3 (0.18),←,
9,"Kickett, Derek",29y 223d,52 (28-0-24 53.85%),53 (1.02),40 (23-0-17 57.50%),41 (1.02)
13,"Long, Michael",22y 228d,75 (48-0-27 64.00%),54 (0.72),←,
10,"ODonnell, Gary",27y 4d,99 (61-0-38 61.62%),28 (0.28),←,
3,"Salmon, Paul",27y 117d,151 (90-1-60 59.93%),350 (2.32),←,
19,"Somerville, Peter",23y 313d,34 (19-0-15 55.88%),29 (0.85),←,
17,"Sporn, Kieran",25y 262d,54 (33-0-21 61.11%),48 (0.89),←,
26,"Thompson, Mark",28y 179d,136 (87-1-48 64.34%),45 (0.33),←,
21,"Wallis, Dean",22y 263d,45 (23-0-22 51.11%),17 (0.38),←,
4,"Wanganeen, Gavin",18y 333d,25 (11-0-14 44.00%),17 (0.68),←,
Totals,Totals,25y 262d,1843 (1111-5-727 60.28%),1803 (0.98),,
C,"Sheedy, Kevin",44y 144d,269 (176-1-92 65.61%),,←,
