Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",20,6,13,33,,,,12.0,3.0,4.0,7.0,4.0,2.0,1.0,,14.0,20.0,,,1.0,,1.0,76.0
11,"Blair, Jarryd",6,3,9,15,,2.0,,4.0,,3.0,3.0,3.0,1.0,1.0,,13.0,4.0,,,1.0,,1.0,80.0
46,"Cox, Mason",3,1,5,8,,1.0,21.0,,,,,3.0,1.0,1.0,,5.0,3.0,1.0,1.0,3.0,,,69.0
25,"Crisp, Jack",11,6,6,17,,,,3.0,,1.0,1.0,2.0,,1.0,,3.0,15.0,,,2.0,,,77.0
1,"Fasolo, Alex",13,8,9,22,3,3.0,,3.0,,2.0,1.0,,1.0,,,11.0,11.0,2.0,4.0,,,,85.0
6,"Goldsack, Tyson",5,1,3,8,1,,,2.0,1.0,,,,1.0,,,2.0,4.0,,,3.0,,,75.0
4,"Grundy, Brodie",7,7,5,12,,,29.0,4.0,,1.0,1.0,1.0,,1.0,,4.0,8.0,1.0,,,,1.0,75.0
32,"Hoskin-Elliott, Will",15,8,7,22,1,,,1.0,2.0,6.0,1.0,,2.0,,,6.0,15.0,1.0,1.0,2.0,,,90.0
38,"Howe, Jeremy",16,11,10,26,,,,3.0,4.0,1.0,,1.0,1.0,,,11.0,14.0,5.0,,4.0,,,92.0
37,"Maynard, Brayden",11,7,5,16,,,,4.0,3.0,2.0,1.0,1.0,,1.0,,4.0,12.0,,,5.0,,,83.0
16,"Mayne, Chris",9,4,4,13,1,1.0,,5.0,,3.0,,3.0,1.0,1.0,,5.0,8.0,,1.0,,,1.0,75.0
30,"Moore, Darcy",7,4,3,10,,1.0,,1.0,,2.0,,4.0,,1.0,,4.0,6.0,,1.0,1.0,,,83.0
10,"Pendlebury, Scott",16,3,19,35,2,,,6.0,3.0,6.0,10.0,2.0,4.0,,3.0,24.0,13.0,,,4.0,,,82.0
21,"Phillips, Tom",12,2,14,26,,,,4.0,1.0,3.0,4.0,3.0,,,,9.0,18.0,,,1.0,,1.0,80.0
31,"Ramsay, Jackson",12,5,13,25,,1.0,,3.0,1.0,4.0,,4.0,1.0,3.0,,8.0,20.0,,,1.0,,,90.0
20,"Reid, Ben",7,7,5,12,,,,1.0,1.0,,1.0,2.0,,,,1.0,12.0,,,5.0,,,83.0
41,"Schade, Henry",4,4,6,10,,,,,,,,1.0,,1.0,,1.0,9.0,,,4.0,,,85.0
22,"Sidebottom, Steele",17,4,18,35,2,,,3.0,1.0,4.0,6.0,1.0,1.0,,1.0,9.0,24.0,,1.0,2.0,1.0,,87.0
40,"Smith, Josh",14,6,6,20,,,,1.0,4.0,3.0,,1.0,,1.0,,5.0,15.0,,,3.0,,,92.0
7,"Treloar, Adam",20,8,13,33,1,,,3.0,3.0,10.0,6.0,5.0,,1.0,,11.0,23.0,,1.0,,,,75.0
18,"Varcoe, Travis",8,5,7,15,,1.0,,2.0,,3.0,,2.0,1.0,1.0,,6.0,8.0,1.0,2.0,,,2.0,78.0
9,"White, Jesse",13,8,5,18,1,1.0,,2.0,,3.0,,2.0,,1.0,,5.0,14.0,1.0,1.0,1.0,1.0,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,246,118,185,431,12,14.0,50.0,67.0,27.0,61.0,42.0,45.0,17.0,16.0,4.0,161.0,276.0,12.0,13.0,43.0,2.0,8.0,
Opposition,Opposition,228,108,164,392,15,10.0,25.0,87.0,46.0,44.0,26.0,44.0,16.0,17.0,2.0,135.0,259.0,12.0,9.0,62.0,3.0,10.0,
