Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",9,6,8,17,,,,3.0,3.0,,1.0,3.0,1.0,,,10.0,5.0,2.0,,10.0,,,100.0
35,"Biglands, Rhett",4,2,6,10,,,21.0,2.0,1.0,2.0,4.0,1.0,4.0,,,8.0,3.0,,,1.0,,,49.0
24,"Burton, Brett",15,5,4,19,,,,1.0,3.0,5.0,,4.0,,1.0,,2.0,15.0,,,2.0,,1.0,61.0
4,"Clarke, Matthew",1,,8,9,,,22.0,1.0,1.0,,2.0,4.0,,3.0,,4.0,4.0,,,1.0,,,51.0
11,"Doughty, Michael",3,1,5,8,,,,4.0,,,2.0,3.0,,2.0,,6.0,2.0,,,,,,65.0
9,"Edwards, Tyson",13,3,12,25,,,,6.0,2.0,2.0,3.0,2.0,,1.0,,11.0,13.0,,,,,1.0,100.0
36,"Goodwin, Simon",17,2,11,28,1,1.0,,4.0,1.0,6.0,10.0,,1.0,,,14.0,11.0,1.0,,2.0,,,100.0
34,"Hart, Ben",12,2,4,16,,,,1.0,4.0,,,2.0,1.0,,,6.0,10.0,,,3.0,,,100.0
37,"Hentschel, Trent",9,7,3,12,,,,1.0,2.0,,,,,,,5.0,7.0,3.0,,8.0,,,100.0
18,"Johncock, Graham",15,4,4,19,1,,,2.0,8.0,2.0,1.0,,1.0,,,12.0,7.0,1.0,1.0,2.0,,,100.0
3,"Massie, Kris",1,1,4,5,,,,3.0,,,1.0,,,,,1.0,3.0,,,1.0,,,67.0
39,"Mattner, Martin",6,,6,12,,,1.0,4.0,,2.0,2.0,2.0,,1.0,,4.0,8.0,,,2.0,,,80.0
16,"McGregor, Ken",11,8,1,12,4,1.0,,4.0,,4.0,,3.0,,1.0,,4.0,8.0,2.0,4.0,4.0,,,100.0
23,"McLeod, Andrew",16,4,5,21,,1.0,,4.0,7.0,5.0,,4.0,,1.0,,4.0,14.0,,,,3.0,,100.0
22,"Perrie, Ian",13,10,4,17,,1.0,2.0,2.0,,6.0,,2.0,2.0,,,8.0,9.0,3.0,2.0,3.0,,1.0,100.0
33,"Reilly, Brent",4,3,1,5,,,,4.0,,2.0,,1.0,,,,1.0,4.0,,,1.0,,1.0,60.0
25,"Rutten, Ben",6,3,5,11,,,1.0,,3.0,1.0,,,,,,5.0,6.0,,,6.0,1.0,,100.0
12,"Shirley, Robert",8,1,7,15,1,,,3.0,1.0,1.0,4.0,5.0,1.0,1.0,,9.0,6.0,,,3.0,,,75.0
14,"Skipworth, Hayden",9,2,4,13,,,,4.0,,2.0,3.0,3.0,2.0,,,7.0,5.0,,1.0,2.0,,,81.0
5,"Thompson, Scott",9,4,6,15,,,,9.0,1.0,2.0,2.0,6.0,1.0,5.0,,5.0,9.0,,,1.0,,,91.0
7,"van Berlo, Nathan",1,1,1,2,,,,,,,,,,,,2.0,,1.0,,2.0,,,21.0
17,"Welsh, Scott",4,4,4,8,1,2.0,,2.0,,1.0,1.0,1.0,,1.0,,5.0,3.0,2.0,3.0,,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,73,113,299,8,9.0,47.0,64.0,37.0,43.0,36.0,46.0,14.0,17.0,,133.0,152.0,15.0,11.0,54.0,4.0,4.0,
Opposition,Opposition,214,102,129,343,10,5.0,22.0,67.0,33.0,45.0,34.0,43.0,17.0,14.0,,122.0,212.0,6.0,11.0,53.0,5.0,6.0,
