Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
10,"Boak, Travis",30y 332d,257 (123-1-133 48.05%),169 (0.66),←,
26,"Bonner, Riley",22y 114d,34 (21-0-13 61.76%),6 (0.18),←,
3,"Burton, Ryan",22y 149d,59 (31-1-27 53.39%),8 (0.14),12 (6-0-6 50.00%),3 (0.25)
18,"Butters, Zak",18y 294d,13 (7-0-6 53.85%),7 (0.54),←,
33,"Byrne-Jones, Darcy",23y 282d,78 (41-0-37 52.56%),6 (0.08),←,
17,"Clurey, Tom",25y 98d,74 (43-0-31 58.11%),,←,
22,"Dixon, Charlie",28y 279d,128 (54-1-73 42.58%),202 (1.58),63 (35-0-28 55.56%),108 (1.71)
28,"Drew, Willem",20y 271d,9 (4-0-5 44.44%),2 (0.22),←,
21,"Duursma, Xavier",18y 357d,14 (7-0-7 50.00%),7 (0.50),←,
7,"Ebert, Brad",29y 88d,244 (114-1-129 46.93%),126 (0.52),168 (86-1-81 51.49%),93 (0.55)
24,"Farrell, Kane",20y 104d,12 (4-0-8 33.33%),17 (1.42),←,
27,"Garner, Joel",20y 39d,3 (2-0-1 66.67%),,←,
9,"Gray, Robbie",31y 91d,210 (101-0-109 48.10%),307 (1.46),←,
46,"Gray, Sam",27y 148d,88 (49-0-39 55.68%),77 (0.88),←,
8,"Hartlett, Hamish",28y 319d,156 (73-1-82 47.12%),73 (0.47),←,
43,"Houston, Dan",22y 48d,53 (30-0-23 56.60%),6 (0.11),←,
42,"Jonas, Tom",28y 171d,131 (67-1-63 51.53%),1 (0.01),←,
38,"Ladhams, Peter",21y 166d,2 (0-0-2 0.00%),2 (1.00),←,
29,"Lycett, Scott",26y 276d,88 (55-0-33 62.50%),50 (0.57),13 (7-0-6 53.85%),5 (0.38)
6,"Motlop, Steven",28y 109d,167 (107-2-58 64.67%),192 (1.15),32 (17-0-15 53.13%),17 (0.53)
20,"Rozee, Connor",19y 158d,14 (7-0-7 50.00%),18 (1.29),←,
16,"Wines, Ollie",24y 265d,136 (74-0-62 54.41%),61 (0.45),←,
Totals,Totals,24y 206d,1970 (1014-8-948 51.47%),1337 (0.68),,
C,"Hinkley, Ken",52y 272d,151 (84-0-67 55.63%),,←,
