Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Bedford, Toby",,,,,,,,,,,,,,,,,,,,,,,
17,"Bowey, Jake",11,3,10,21,1,,,1.0,3.0,3.0,3.0,2.0,2.0,,,5.0,18.0,,,2.0,,1.0,81.0
10,"Brayshaw, Angus",13,2,9,22,,,,3.0,3.0,2.0,1.0,1.0,,,,7.0,14.0,,,,,,86.0
31,"Fritsch, Bayley",10,7,1,11,4,,,1.0,,2.0,,1.0,1.0,1.0,,2.0,10.0,,3.0,,,2.0,83.0
11,"Gawn, Max",14,5,7,21,2,,25.0,6.0,1.0,5.0,4.0,2.0,3.0,1.0,2.0,13.0,7.0,4.0,1.0,,,,91.0
4,"Harmes, James",11,11,12,23,,,,2.0,2.0,5.0,1.0,5.0,1.0,4.0,,10.0,13.0,1.0,,3.0,,1.0,71.0
29,"Hunt, Jayden",6,3,6,12,,,,2.0,2.0,1.0,,1.0,1.0,,,4.0,8.0,,,2.0,1.0,,85.0
6,"Jackson, Luke",8,4,6,14,1,,6.0,1.0,,2.0,1.0,,1.0,,,3.0,11.0,2.0,,1.0,,,66.0
23,"Jordon, James",11,2,9,20,1,,,2.0,4.0,2.0,3.0,4.0,,,,6.0,15.0,,,2.0,,,76.0
15,"Langdon, Ed",14,6,11,25,,1.0,,2.0,1.0,3.0,1.0,4.0,1.0,2.0,,6.0,20.0,,1.0,,,,100.0
8,"Lever, Jake",5,5,7,12,,,,,3.0,,,3.0,,2.0,,5.0,8.0,,,2.0,,,84.0
1,"May, Steven",15,6,9,24,,,,5.0,11.0,,,1.0,,1.0,,6.0,7.0,2.0,,8.0,,,91.0
25,"McDonald, Tom",7,5,3,10,1,,3.0,,,1.0,,3.0,,1.0,,3.0,7.0,,3.0,,,2.0,83.0
30,"Neal-Bullen, Alex",6,2,7,13,1,1.0,,5.0,,1.0,,1.0,,,,4.0,9.0,,1.0,2.0,,3.0,81.0
13,"Oliver, Clayton",14,3,17,31,,,,6.0,4.0,4.0,8.0,4.0,2.0,,1.0,15.0,16.0,,,1.0,,1.0,86.0
5,"Petracca, Christian",18,7,12,30,2,1.0,,2.0,1.0,6.0,7.0,7.0,1.0,2.0,3.0,13.0,16.0,,,,,,89.0
35,"Petty, Harry",4,2,5,9,,,,3.0,2.0,,,2.0,,1.0,,4.0,5.0,1.0,,6.0,,,86.0
36,"Pickett, Kysaiah",7,5,3,10,3,1.0,,,,1.0,,4.0,,3.0,,4.0,7.0,,2.0,1.0,1.0,,80.0
24,"Rivers, Trent",13,4,5,18,,,,1.0,5.0,1.0,,2.0,1.0,2.0,,6.0,11.0,,,1.0,,,86.0
9,"Spargo, Charlie",16,7,6,22,1,,,3.0,,8.0,,2.0,1.0,1.0,,6.0,17.0,,1.0,,2.0,3.0,70.0
32,"Sparrow, Tom",6,5,11,17,,,,3.0,1.0,3.0,1.0,2.0,1.0,2.0,,7.0,12.0,,,1.0,,1.0,64.0
7,"Viney, Jack",10,3,17,27,1,,,5.0,3.0,4.0,2.0,6.0,1.0,1.0,,10.0,20.0,,,2.0,,,84.0
26,"Weideman, Sam",7,4,1,8,1,1.0,,,,3.0,,1.0,1.0,,,5.0,3.0,2.0,1.0,1.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,101,174,400,19,6.0,34.0,53.0,46.0,57.0,32.0,58.0,18.0,24.0,6.0,144.0,254.0,12.0,13.0,35.0,4.0,14.0,
Opposition,Opposition,194,75,194,388,7,11.0,34.0,61.0,36.0,53.0,41.0,58.0,24.0,16.0,,148.0,242.0,5.0,4.0,73.0,3.0,4.0,
