Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Charles, Sean",8,3.0,3.0,11,3.0,1.0,,,,,,,,,,,,,,,,,
23,"Clarkson, Alastair",16,3.0,7.0,23,,,,3.0,,,,,1.0,,,,,,,,,,
31,"Cockatoo-Collins, Don",4,2.0,,4,,,,,,,,,1.0,,,,,,,,,,
33,"Farmer, Jeff",6,3.0,3.0,9,3.0,,,,,,,,2.0,3.0,,,,,,,,,
20,"Febey, Matthew",13,4.0,6.0,19,,,,2.0,,,,,,1.0,,,,,,,,,
21,"Febey, Steven",5,1.0,7.0,12,,,,,,,,,1.0,2.0,,,,,,,,,
32,"Gaspar, Damien",5,1.0,1.0,6,,,,1.0,,,,,2.0,,,,,,,,,,
15,"Hopgood, Paul",4,1.0,3.0,7,,,,3.0,,,,,,,,,,,,,,,
27,"Ingerson, Anthony",4,2.0,1.0,5,,,,,,,,,,2.0,,,,,,,,,
36,"Leoncelli, Andrew",7,6.0,6.0,13,,,,1.0,,,,,,,,,,,,,,,
17,"Lovett, Brett",7,3.0,7.0,14,,,,,,,,,,,,,,,,,,,
35,"McDonald, Anthony",9,3.0,2.0,11,,1.0,,2.0,,,,,,3.0,,,,,,,,,
18,"Nettelbeck, Craig",2,2.0,2.0,4,,,,1.0,,,,,,,,,,,,,,,
38,"OBrien, Darren",5,,5.0,10,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
4,"Obst, Andrew",6,1.0,3.0,9,,,,1.0,,,,,2.0,,,,,,,,,,
16,"Pyman, Robert",19,6.0,10.0,29,1.0,1.0,,1.0,,,,,,,,,,,,,,,
10,"Seecamp, Marcus",6,1.0,3.0,9,,,,1.0,,,,,,1.0,,,,,,,,,
11,"Stynes, Jim",12,3.0,13.0,25,,,24.0,2.0,,,,,1.0,8.0,,,,,,,,,
12,"Viney, Todd",6,2.0,11.0,17,,,,5.0,,,,,2.0,,,,,,,,,,
22,"Woewodin, Shane",4,2.0,2.0,6,,,,,,,,,1.0,,,,,,,,,,
13,"Yze, Adem",5,1.0,1.0,6,,2.0,,,,,,,,1.0,,,,,,,,,
Totals,Totals,153,50.0,96.0,249,7.0,7.0,24.0,24.0,,,,,14.0,22.0,,,,,,,,,
Opposition,Opposition,200,94.0,109.0,309,19.0,14.0,8.0,32.0,,,,,22.0,14.0,6.0,,,,,,,,
