Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Barker, John",30y 56d,158 (63-1-94 40.19%),119 (0.75),103 (56-0-47 54.37%),106 (1.03)
10,"Bateman, Chance",23y 299d,46 (19-0-27 41.30%),16 (0.35),←,
20,"Beaumont, Simon",29y 124d,176 (77-0-99 43.75%),100 (0.57),24 (5-0-19 20.83%),11 (0.46)
30,"Brown, Campbell",21y 231d,44 (15-0-29 34.09%),26 (0.59),←,
25,"Clarke, Tim",23y 14d,50 (23-0-27 46.00%),14 (0.28),←,
9,"Crawford, Shane",30y 219d,236 (116-2-118 49.58%),186 (0.79),←,
24,"Croad, Trent",25y 38d,147 (69-1-77 47.28%),147 (1.00),109 (49-1-59 45.41%),87 (0.80)
19,"Dixon, Ben",27y 306d,145 (74-1-70 51.38%),193 (1.33),←,
1,"Everitt, Peter",30y 348d,220 (85-2-133 39.09%),350 (1.59),40 (12-0-28 30.00%),50 (1.25)
38,"Franklin, Lance",18y 76d,4 (1-0-3 25.00%),5 (1.25),←,
3,"Hay, Jonathan",25y 246d,133 (61-1-71 46.24%),12 (0.09),←,
15,"Hodge, Luke",20y 305d,49 (21-0-28 42.86%),35 (0.71),←,
18,"Ladson, Rick",21y 57d,18 (5-0-13 27.78%),11 (0.61),←,
40,"Lewis, Jordan",18y 357d,2 (1-0-1 50.00%),,←,
14,"Miller, Harry",19y 309d,4 (1-0-3 25.00%),2 (0.50),←,
5,"Mitchell, Sam",22y 186d,53 (22-0-31 41.51%),11 (0.21),←,
7,"Osborne, Michael",22y 261d,41 (13-0-28 31.71%),7 (0.17),←,
16,"Ries, Nick",22y 276d,61 (26-0-35 42.62%),15 (0.25),←,
35,"Roughead, Jarryd",18y 83d,2 (1-0-1 50.00%),3 (1.50),←,
43,"Taylor, Simon",22y 241d,2 (1-0-1 50.00%),,←,
21,"Vandenberg, Richard",28y 92d,103 (46-1-56 45.15%),47 (0.46),←,
6,"Williams, Mark",22y 3d,37 (11-0-26 29.73%),55 (1.49),←,
Totals,Totals,23y 337d,1731 (751-9-971 43.39%),1354 (0.78),,
C,"Clarkson, Alastair",36y 354d,4 (1-0-3 25.00%),,←,
