West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Begovich, Tony",6,2,3,9,,1.0,,3.0,,,,,2.0,1.0,,,,,,,,,
11,"Breman, Todd",6,5,6,12,,1.0,,2.0,,,,,,,,,,,,,,,
14,"Brennan, Michael",12,6,6,18,,,,,,,,,1.0,1.0,,,,,,,,,
36,"Hart, David",9,1,4,13,,,,2.0,,,,,,,,,,,,,,,
39,"Heady, Brett",18,5,2,20,1,,,4.0,,,,,4.0,1.0,,,,,,,,,
27,"Jackson, Stevan",12,6,2,14,3,2.0,,1.0,,,,,1.0,3.0,,,,,,,,,
25,"Keene, Laurie",8,2,,8,,,7.0,,,,,,,2.0,,,,,,,,,
33,"Kemp, Dean",16,6,5,21,,,,3.0,,,,,1.0,2.0,,,,,,,,,
19,"Langdon, Karl",5,1,1,6,1,,,1.0,,,,,,1.0,,,,,,,,,
28,"Lewis, Chris",17,6,5,22,,,,3.0,,,,,1.0,2.0,,,,,,,,,
45,"Lockyer, Andrew",3,1,10,13,,,,2.0,,,,,2.0,1.0,,,,,,,,,
3,"Mainwaring, Chris",17,5,2,19,1,,,4.0,,,,,6.0,1.0,,,,,,,,,
17,"McKenna, Guy",11,3,5,16,,,,1.0,,,,,2.0,1.0,,,,,,,,,
20,"Peos, Paul",9,6,4,13,,,,,,,,,,,,,,,,,,,
12,"Scott, Phil",8,3,1,9,,,4.0,1.0,,,,,2.0,2.0,,,,,,,,,
4,"Sumich, Peter",8,7,2,10,2,5.0,,,,,,,,5.0,,,,,,,,,
7,"Turley, Craig",12,5,5,17,,,,2.0,,,,,,1.0,,,,,,,,,
10,"Turner, Dean",9,1,1,10,,,,4.0,,,,,4.0,1.0,,,,,,,,,
31,"Waterman, Chris",2,2,1,3,,,,2.0,,,,,,,,,,,,,,,
24,"Worsfold, John",6,1,8,14,,,,3.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,74,73,267,8,10.0,11.0,38.0,,,,,27.0,26.0,,,,,,,,,
Opposition,Opposition,233,97,90,323,18,13.0,17.0,43.0,,,,,26.0,27.0,,,,,,,,,
