Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
10,"Ballard, Charlie",19y 251d,13 (2-0-11 15.38%),1 (0.08),←,
3,"Bowes, Jack",21y 64d,29 (6-0-23 20.69%),6 (0.21),←,
29,"Burgess, Chris",23y 125d,2 (1-0-1 50.00%),1 (0.50),←,
25,"Collins, Sam",24y 289d,16 (4-0-12 25.00%),,2 (1-0-1 50.00%),
8,"Fiorini, Brayden",21y 221d,28 (7-0-21 25.00%),11 (0.39),←,
1,"Hanley, Pearce",30y 136d,147 (42-0-105 28.57%),59 (0.40),18 (4-0-14 22.22%),1 (0.06)
5,"Harbrow, Jarrod",30y 256d,226 (82-2-142 36.73%),54 (0.24),156 (42-1-113 27.24%),33 (0.21)
39,"Holman, Nick",23y 306d,32 (6-0-26 18.75%),14 (0.44),23 (5-0-18 21.74%),14 (0.61)
20,"Hombsch, Jack",26y 24d,100 (51-0-49 51.00%),1 (0.01),2 (1-0-1 50.00%),
38,"Joyce, Jesse",21y 226d,48 (13-0-35 27.08%),1 (0.02),←,
41,"Lukosius, Jack",18y 234d,2 (1-0-1 50.00%),,←,
44,"Macpherson, Darcy",21y 153d,19 (4-0-15 21.05%),9 (0.47),←,
4,"Martin, Jack",24y 61d,83 (23-1-59 28.31%),74 (0.89),←,
2,"Miles, Anthony",27y 31d,73 (37-0-36 50.68%),26 (0.36),2 (1-0-1 50.00%),1 (0.50)
11,"Miller, Touk",23y 37d,84 (18-1-65 22.02%),25 (0.30),←,
31,"Murdoch, Jordan",27y 8d,110 (73-2-35 67.27%),73 (0.66),2 (1-0-1 50.00%),
27,"Powell, Wil",19y 217d,9 (2-0-7 22.22%),3 (0.33),←,
6,"Sexton, Alex",25y 118d,99 (26-0-73 26.26%),79 (0.80),←,
24,"Swallow, David",26y 132d,119 (32-0-87 26.89%),59 (0.50),←,
14,"Weller, Lachie",23y 36d,71 (19-0-52 26.76%),21 (0.30),24 (5-0-19 20.83%),4 (0.17)
28,"Witts, Jarrod",26y 199d,82 (29-0-53 35.37%),22 (0.27),42 (11-0-31 26.19%),4 (0.10)
30,"Wright, Peter",22y 204d,51 (11-0-40 21.57%),66 (1.29),←,
Totals,Totals,24y 2d,1443 (489-6-948 33.89%),605 (0.42),,
C,"Dew, Stuart",39y 225d,24 (5-0-19 20.83%),,←,
