Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Bytel, Jack",10,7,15,25,,1.0,,2.0,3.0,4.0,2.0,8.0,,2.0,,7.0,17.0,1.0,,,3.0,1.0,85.0
14,"Cameron, Darcy",10,5,8,18,1,,33.0,2.0,,1.0,2.0,6.0,3.0,2.0,,12.0,8.0,2.0,1.0,2.0,,,84.0
46,"Cox, Mason",6,2,5,11,,1.0,13.0,1.0,,,6.0,2.0,2.0,,,10.0,1.0,2.0,1.0,5.0,,,76.0
25,"Crisp, Jack",11,1,8,19,,,,4.0,2.0,4.0,2.0,6.0,,1.0,,8.0,10.0,,,,,1.0,77.0
7,"Daicos, Josh",22,6,10,32,,1.0,,2.0,8.0,7.0,3.0,4.0,1.0,1.0,2.0,6.0,23.0,,,1.0,2.0,1.0,89.0
35,"Daicos, Nick",20,6,22,42,,,,2.0,2.0,8.0,11.0,7.0,1.0,1.0,3.0,18.0,21.0,,2.0,1.0,,1.0,81.0
5,"Elliott, Jamie",13,7,2,15,1,2.0,,,,2.0,1.0,1.0,1.0,,,5.0,9.0,2.0,4.0,,,4.0,81.0
36,"Harrison, Harvey",2,,2,4,,,,2.0,,1.0,,3.0,,1.0,,1.0,3.0,,,,,,74.0
23,"Hill, Bobby",12,5,3,15,2,1.0,,4.0,,5.0,,3.0,1.0,1.0,,4.0,10.0,1.0,2.0,1.0,1.0,2.0,80.0
32,"Hoskin-Elliott, Will",5,4,2,7,2,,,2.0,1.0,,,,,,,5.0,2.0,3.0,,2.0,,,72.0
38,"Howe, Jeremy",8,5,3,11,,,,1.0,5.0,,,1.0,,1.0,,1.0,8.0,,,5.0,,,86.0
1,"Lipinski, Patrick",4,3,5,9,1,,,1.0,,1.0,1.0,1.0,1.0,1.0,,4.0,6.0,,1.0,,,,82.0
44,"Long, Ned",4,3,4,8,1,,,10.0,,1.0,,2.0,,1.0,,1.0,6.0,,1.0,1.0,,,71.0
4,"Maynard, Brayden",8,2,4,12,,,,2.0,3.0,2.0,,2.0,1.0,1.0,,5.0,9.0,,,2.0,,,86.0
11,"McStay, Daniel",5,5,6,11,3,,,1.0,,,,3.0,,1.0,,2.0,9.0,2.0,3.0,1.0,,,94.0
30,"Moore, Darcy",12,4,6,18,,,,1.0,5.0,1.0,,3.0,,2.0,,9.0,3.0,1.0,,14.0,,,89.0
9,"Noble, John",12,3,9,21,,,,1.0,5.0,5.0,1.0,3.0,1.0,,,2.0,18.0,,,,,,88.0
45,"Parker, Wil",6,,3,9,,,,2.0,2.0,3.0,1.0,2.0,1.0,,,5.0,3.0,,,1.0,,1.0,79.0
10 ↓,"Pendlebury, Scott",8,3,14,22,1,,,1.0,2.0,2.0,6.0,1.0,,,,11.0,10.0,,1.0,1.0,,1.0,58.0
3,"Quaynor, Isaac",5,3,5,10,,,,1.0,1.0,1.0,,2.0,,1.0,,3.0,6.0,,,1.0,,,83.0
8,"Schultz, Lachie",8,5,4,12,2,1.0,,6.0,1.0,2.0,2.0,4.0,,2.0,,4.0,10.0,,3.0,4.0,,,82.0
22,"Sidebottom, Steele",6,3,6,12,,1.0,,4.0,2.0,1.0,,1.0,,,,3.0,9.0,,1.0,2.0,,,81.0
33 ↑,"Sullivan, Lachlan",2,1,3,5,,,,3.0,,,1.0,1.0,,,,2.0,3.0,,,1.0,,,23.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,83,149,348,14,9.0,46.0,55.0,42.0,51.0,39.0,66.0,13.0,19.0,5.0,128.0,204.0,14.0,20.0,45.0,6.0,12.0,
Opposition,Opposition,211,110,151,362,9,13.0,18.0,34.0,36.0,52.0,29.0,54.0,19.0,13.0,1.0,116.0,238.0,12.0,11.0,31.0,6.0,4.0,
