Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
38,"Armstrong, Tony",20y 256d,5 (1-0-4 20.00%),,←,
44,"Bock, Nathan",27y 84d,109 (59-0-50 54.13%),57 (0.52),←,
32,"Dangerfield, Patrick",20y 68d,33 (16-0-17 48.48%),39 (1.18),←,
11,"Doughty, Michael",30y 311d,178 (105-0-73 58.99%),43 (0.24),←,
26,"Douglas, Richard",23y 126d,68 (35-0-33 51.47%),49 (0.72),←,
36,"Goodwin, Simon",33y 168d,271 (151-0-120 55.72%),161 (0.59),←,
6,"Griffin, Jonathon",24y 149d,34 (17-0-17 50.00%),5 (0.15),←,
45,"Henderson, Ricky",21y 274d,2 (0-0-2 0.00%),1 (0.50),←,
18,"Johncock, Graham",27y 234d,175 (98-0-77 56.00%),93 (0.53),←,
14,"Mackay, David",21y 322d,47 (28-0-19 59.57%),11 (0.23),←,
20,"Maric, Ivan",24y 159d,61 (34-0-27 55.74%),23 (0.38),←,
33,"Petrenko, Jared",20y 172d,21 (7-0-14 33.33%),10 (0.48),←,
40,"Porplyzia, Jason",25y 197d,79 (46-0-33 58.23%),127 (1.61),←,
3,"Reilly, Brent",26y 212d,125 (69-0-56 55.20%),42 (0.34),←,
25,"Rutten, Ben",27y 15d,138 (82-0-56 59.42%),6 (0.04),←,
31,"Sloane, Rory",20y 87d,5 (2-0-3 40.00%),,←,
27,"Stevens, Scott",28y 148d,132 (69-1-62 52.65%),85 (0.64),107 (59-0-48 55.14%),68 (0.64)
15,"Symes, Brad",25y 97d,57 (30-0-27 52.63%),7 (0.12),37 (22-0-15 59.46%),5 (0.14)
5,"Thompson, Scott",27y 90d,166 (94-0-72 56.63%),116 (0.70),127 (76-0-51 59.84%),99 (0.78)
4,"Tippett, Kurt",23y 35d,55 (28-0-27 50.91%),93 (1.69),←,
7,"van Berlo, Nathan",24y 6d,106 (63-0-43 59.43%),27 (0.25),←,
13,"Walker, Taylor",20y 48d,23 (10-0-13 43.48%),40 (1.74),←,
Totals,Totals,24y 264d,1890 (1044-1-845 55.24%),1035 (0.55),,
C,"Craig, Neil",54y 152d,140 (82-0-58 58.57%),,←,
