Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
21,"Barry, Leo",21y 348d,38 (22-0-16 57.89%),29 (0.76),←,
17,"Bomford, Andrew",24y 287d,19 (7-0-12 36.84%),6 (0.32),6 (2-0-4 33.33%),1 (0.17)
15,"Carey, Stefan",23y 97d,34 (18-1-15 54.41%),22 (0.65),←,
8,"Cresswell, Daryn",27y 345d,146 (58-1-87 40.07%),115 (0.79),←,
28,"Crouch, Jared",21y 58d,24 (12-0-12 50.00%),4 (0.17),←,
6,"Dunkley, Andrew",30y 307d,147 (60-2-85 41.50%),8 (0.05),←,
26,"Feast, Simon",24y 152d,2 (1-0-1 50.00%),,←,
12,"Fosdike, Nic",19y 65d,2 (1-0-1 50.00%),,←,
37,"Goodes, Adam",19y 114d,6 (2-0-4 33.33%),4 (0.67),←,
14,"Kelly, Paul",29y 278d,182 (65-3-114 36.54%),146 (0.80),←,
4,"Lockett, Tony",33y 54d,261 (115-1-145 44.25%),1283 (4.92),78 (47-1-30 60.90%),385 (4.94)
34,"Luff, Troy",29y 161d,106 (48-2-56 46.23%),70 (0.66),←,
36,"Mathews, Ben",20y 154d,9 (5-0-4 55.56%),3 (0.33),←,
11,"Maxfield, Stuart",27y 23d,165 (82-2-81 50.30%),98 (0.59),76 (47-1-28 62.50%),33 (0.43)
13,"McPherson, Daniel",23y 301d,51 (29-1-21 57.84%),9 (0.18),←,
23,"Nicks, Matthew",23y 354d,56 (33-0-23 58.93%),21 (0.38),←,
19,"OLoughlin, Michael",22y 71d,86 (50-1-35 58.72%),103 (1.20),←,
25,"Russell, Scott",28y 360d,188 (99-3-86 53.46%),111 (0.59),6 (2-0-4 33.33%),4 (0.67)
22,"Saddington, Jason",19y 191d,28 (15-0-13 53.57%),10 (0.36),←,
2,"Schwass, Wayne",30y 156d,212 (117-0-95 55.19%),122 (0.58),28 (16-0-12 57.14%),25 (0.89)
20,"Stevens, John",27y 321d,47 (28-0-19 59.57%),24 (0.51),←,
33,"Warfe, Rowan",22y 313d,65 (24-0-41 36.92%),2 (0.03),39 (23-0-16 58.97%),1 (0.03)
Totals,Totals,25y 39d,1874 (891-17-966 47.55%),2190 (1.17),,
C,"Eade, Rodney",41y 28d,78 (47-1-30 60.90%),,←,
