Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
43,"Barrett, Jake",5,3,9,14,,,,2.0,,2.0,,3.0,1.0,3.0,,4.0,10.0,,,1.0,,,69.0
9,"Beams, Dayne",14,6,19,33,,,,3.0,2.0,3.0,12.0,1.0,2.0,,3.0,16.0,17.0,,,1.0,,1.0,81.0
13,"Berry, Jarrod",10,4,14,24,1,,,5.0,1.0,7.0,6.0,3.0,1.0,2.0,1.0,11.0,15.0,,,3.0,,1.0,86.0
3,"Christensen, Allen",10,5,7,17,1,,,2.0,,5.0,,1.0,,1.0,,5.0,12.0,,1.0,,,1.0,81.0
26,"Cutler, Tom",14,9,5,19,2,1.0,,3.0,,3.0,,4.0,,1.0,,6.0,14.0,,3.0,2.0,1.0,,82.0
27,"Gardiner, Darcy",10,8,3,13,,,,1.0,4.0,,,3.0,1.0,2.0,,3.0,10.0,,,5.0,,,95.0
30,"Hipwood, Eric",12,6,3,15,2,4.0,,1.0,,2.0,,4.0,2.0,1.0,,5.0,10.0,1.0,4.0,1.0,,2.0,84.0
2,"Hodge, Luke",11,4,6,17,,,,,2.0,,1.0,1.0,,,,6.0,11.0,1.0,,6.0,,,84.0
35,"Lester, Ryan",10,3,5,15,,,,1.0,4.0,2.0,1.0,4.0,,3.0,,6.0,8.0,,,4.0,,,76.0
12,"Martin, Stefan",8,5,11,19,,,46.0,3.0,1.0,1.0,7.0,5.0,3.0,4.0,2.0,10.0,12.0,1.0,,3.0,,1.0,89.0
36,"Mathieson, Rhys",6,5,8,14,,1.0,,4.0,,1.0,4.0,6.0,,4.0,,5.0,9.0,,,3.0,,,68.0
6,"McCluggage, Hugh",15,5,9,24,,1.0,,6.0,1.0,5.0,2.0,3.0,1.0,2.0,,4.0,19.0,,1.0,,3.0,,90.0
46,"McInerney, Oscar",4,6,5,9,2,,10.0,1.0,,,1.0,2.0,,1.0,,3.0,6.0,1.0,3.0,4.0,,,74.0
25,"McStay, Daniel",8,6,3,11,3,1.0,,2.0,,1.0,,2.0,2.0,2.0,,6.0,5.0,3.0,3.0,,,1.0,81.0
16,"Rayner, Cam",11,6,8,19,2,1.0,,5.0,2.0,4.0,2.0,3.0,2.0,,,11.0,10.0,1.0,1.0,,,,72.0
10,"Rich, Daniel",11,5,4,15,,,,1.0,2.0,1.0,1.0,1.0,,,,3.0,12.0,,,,,,86.0
18,"Robertson, Nick",15,11,11,26,,,,1.0,4.0,,,7.0,,2.0,,6.0,21.0,1.0,,3.0,,,90.0
5,"Robinson, Mitch",5,4,13,18,,,,3.0,,3.0,2.0,1.0,,,,6.0,12.0,,,1.0,1.0,,79.0
28,"Taylor, Lewis",11,3,6,17,3,,,2.0,1.0,3.0,,3.0,1.0,2.0,,7.0,11.0,,1.0,1.0,,3.0,78.0
14,"Walker, Josh",8,3,6,14,,,,1.0,2.0,1.0,1.0,,1.0,,,6.0,8.0,1.0,,7.0,,,91.0
29,"Witherden, Alex",15,5,6,21,1,,,,5.0,4.0,2.0,2.0,1.0,,,4.0,13.0,,,3.0,,1.0,79.0
15,"Zorko, Dayne",13,,6,19,1,,,7.0,1.0,2.0,4.0,3.0,,,,8.0,9.0,,,,,1.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,112,167,393,18,11.0,56.0,54.0,32.0,50.0,46.0,62.0,18.0,30.0,6.0,141.0,254.0,10.0,17.0,48.0,5.0,12.0,
Opposition,Opposition,174,79,142,316,9,10.0,31.0,63.0,31.0,47.0,37.0,51.0,30.0,18.0,,121.0,197.0,10.0,7.0,45.0,9.0,6.0,
