Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
37,"Allison, Jacob",19y 105d,1 (0-0-1 0.00%),,←,
31,"Andrews, Harris",20y 231d,54 (11-0-43 20.37%),8 (0.15),←,
43,"Barrett, Jake",21y 264d,14 (4-0-10 28.57%),10 (0.71),13 (4-0-9 30.77%),10 (0.77)
4,"Bastinac, Ryan",26y 38d,155 (74-0-81 47.74%),87 (0.56),34 (7-0-27 20.59%),21 (0.62)
9,"Beams, Dayne",27y 168d,143 (81-2-60 57.34%),141 (0.99),33 (5-0-28 15.15%),23 (0.70)
33,"Close, Michael",23y,24 (6-0-18 25.00%),21 (0.88),←,
20,"Cox, Cedric",19y 345d,5 (1-0-4 20.00%),1 (0.20),←,
27,"Gardiner, Darcy",21y 311d,58 (15-0-43 25.86%),3 (0.05),←,
16,"Jansen, Jarrad",22y 89d,8 (1-0-7 12.50%),4 (0.50),←,
1,"Keays, Ben",20y 157d,26 (4-0-22 15.38%),10 (0.38),←,
35,"Lester, Ryan",24y 338d,98 (29-0-69 29.59%),43 (0.44),←,
12,"Martin, Stefan",30y 255d,132 (31-1-100 23.86%),39 (0.30),75 (17-0-58 22.67%),16 (0.21)
36,"Mathieson, Rhys",20y 201d,20 (5-0-15 25.00%),13 (0.65),←,
32,"Mayes, Sam",23y 71d,92 (26-0-66 28.26%),26 (0.28),←,
10,"Rich, Daniel",27y 53d,161 (51-1-109 31.99%),98 (0.61),←,
18,"Robertson, Nick",22y 57d,43 (6-0-37 13.95%),7 (0.16),←,
38,"Rockliff, Tom",27y 158d,150 (45-0-105 30.00%),78 (0.52),←,
23,"Schache, Josh",19y 343d,26 (3-0-23 11.54%),25 (0.96),←,
21,"Skinner, Sam",20y 31d,1 (0-0-1 0.00%),2 (2.00),←,
28,"Taylor, Lewis",22y 163d,81 (17-0-64 20.99%),60 (0.74),←,
14,"Walker, Josh",24y 260d,56 (24-1-31 43.75%),64 (1.14),23 (5-0-18 21.74%),29 (1.26)
29,"Witherden, Alex",18y 323d,6 (2-0-4 33.33%),1 (0.17),←,
Totals,Totals,22y 346d,1354 (436-5-913 32.20%),741 (0.55),,
C,"Fagan, Chris",56y 37d,18 (4-0-14 22.22%),,←,
