St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
38,"Boxshall, Hugh",19y 9d,6 (2-0-4 33.33%),1 (0.17),←,
13,"Byrnes, Ryan",24y 78d,78 (40-0-38 51.28%),14 (0.18),←,
47,"Caminiti, Anthony",21y 223d,51 (20-0-31 39.22%),37 (0.73),←,
11,"Clark, Hunter",26y 116d,108 (48-1-59 44.91%),14 (0.13),←,
40,"Hall, Max",23y 96d,18 (5-0-13 27.78%),19 (1.06),←,
24,"Hastie, Angus",19y 304d,12 (4-0-8 33.33%),1 (0.08),←,
42,"Heath, Max",22y 269d,2 (0-0-2 0.00%),1 (0.50),←,
23,"Henry, Liam",23y 326d,60 (21-1-38 35.83%),22 (0.37),17 (5-0-12 29.41%),9 (0.53)
1,"Higgins, Jack",26y 123d,140 (75-1-64 53.93%),193 (1.38),97 (45-0-52 46.39%),164 (1.69)
8,"Hill, Bradley",32y 11d,272 (154-0-118 56.62%),108 (0.40),123 (60-0-63 48.78%),29 (0.24)
6,"Macrae, Jack",30y 351d,265 (137-0-128 51.70%),60 (0.23),16 (4-0-12 25.00%),1 (0.06)
19,"Marshall, Rowan",29y 238d,151 (68-0-83 45.03%),76 (0.50),←,
10,"Owens, Mitch",21y 299d,70 (31-0-39 44.29%),73 (1.04),←,
43,"Sharman, Cooper",24y 360d,65 (27-0-38 41.54%),70 (1.08),←,
35,"Sinclair, Jack",30y 158d,205 (89-1-115 43.66%),68 (0.33),←,
9,"Steele, Jack",29y 219d,197 (84-1-112 42.89%),69 (0.35),180 (76-1-103 42.50%),60 (0.33)
14,"Stocker, Liam",25y 178d,79 (31-0-48 39.24%),2 (0.03),51 (23-0-28 45.10%),
26,"Tauru, Alix",18y 246d,5 (0-0-5 0.00%),,←,
7,"Wanganeen-Milera, Nasiah",22y 148d,81 (37-0-44 45.68%),17 (0.21),←,
44,"Wilkie, Callum",29y 132d,150 (70-0-80 46.67%),1 (0.01),←,
22,"Wilson, Darcy",19y 336d,38 (15-0-23 39.47%),24 (0.63),←,
2,"Windhager, Marcus",22y 65d,70 (29-0-41 41.43%),10 (0.14),←,
32,"Wood, Mason",31y 310d,151 (74-0-77 49.01%),145 (0.96),86 (44-0-42 51.16%),69 (0.80)
Totals,Totals,25y 25d,2274 (1061-5-1208 46.66%),1025 (0.45),,
C,"Lyon, Ross",58y 254d,370 (201-5-164 55.00%),,186 (105-4-77 57.53%),
