Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",26y 274d,135 (57-2-76 42.96%),54 (0.40),104 (54-2-48 52.88%),42 (0.40)
17,"Brown, Callum",22y 54d,38 (21-1-16 56.58%),16 (0.42),←,
6,"Brown, Tyler",20y 194d,3 (2-1-0 83.33%),1 (0.33),←,
14,"Cameron, Darcy",24y 338d,3 (1-1-1 50.00%),,2 (1-1-0 75.00%),
25,"Crisp, Jack",26y 262d,137 (70-2-65 51.82%),47 (0.34),119 (63-2-54 53.78%),37 (0.31)
26,"Daicos, Josh",21y 207d,20 (12-1-7 62.50%),9 (0.45),←,
2,"de Goey, Jordan",24y 97d,91 (49-2-40 54.95%),120 (1.32),←,
5,"Elliott, Jamie",27y 304d,108 (64-2-42 60.19%),167 (1.55),←,
4,"Grundy, Brodie",26y 66d,135 (74-2-59 55.56%),44 (0.33),←,
32,"Hoskin-Elliott, Will",26y 292d,122 (53-2-67 44.26%),122 (1.00),70 (41-2-27 60.00%),80 (1.14)
38,"Howe, Jeremy",29y 357d,186 (69-2-115 37.63%),89 (0.48),86 (47-2-37 55.81%),9 (0.10)
37,"Maynard, Brayden",23y 274d,100 (51-2-47 52.00%),15 (0.15),←,
16,"Mayne, Chris",31y 231d,220 (125-2-93 57.27%),207 (0.94),48 (30-1-17 63.54%),11 (0.23)
41,"Mihocek, Brody",27y 137d,43 (29-1-13 68.60%),70 (1.63),←,
30,"Moore, Darcy",24y 147d,74 (33-2-39 45.95%),61 (0.82),←,
9,"Noble, John",23y 87d,8 (6-1-1 81.25%),,←,
10,"Pendlebury, Scott",32y 165d,304 (185-3-116 61.35%),178 (0.59),←,
21,"Phillips, Tom",24y 44d,77 (45-2-30 59.74%),41 (0.53),←,
23,"Roughead, Jordan",29y 230d,165 (81-1-83 49.39%),35 (0.21),27 (18-1-8 68.52%),1 (0.04)
22,"Sidebottom, Steele",29y 170d,237 (146-4-87 62.45%),163 (0.69),←,
1,"Stephenson, Jaidyn",21y 157d,41 (28-0-13 68.29%),64 (1.56),←,
33,"Wills, Rupert",27y 31d,16 (12-0-4 75.00%),1 (0.06),←,
Totals,Totals,26y 5d,2263 (1213-36-1014 53.60%),1504 (0.66),,
C,"Buckley, Nathan",47y 330d,189 (105-2-82 56.08%),,←,
