Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",12,3,7,19,1,1.0,,1.0,1.0,5.0,,4.0,,1.0,,5.0,13.0,,1.0,,3.0,2.0,86.0
15,"Anderson, Noah",18,4,15,33,,,,5.0,4.0,4.0,8.0,7.0,2.0,,1.0,17.0,16.0,,,2.0,1.0,3.0,89.0
31,"Andrew, Mac",14,6,11,25,,,,1.0,7.0,,,4.0,1.0,1.0,,4.0,20.0,,,7.0,,,89.0
10,"Ballard, Charlie",5,5,9,14,,,,2.0,4.0,,,1.0,,,,4.0,9.0,,,3.0,,,94.0
16,"Berry, Tom",5,2,2,7,1,,,1.0,1.0,3.0,,5.0,1.0,1.0,,1.0,6.0,,1.0,1.0,,,81.0
33,"Clohesy, Sam",9,2,4,13,,,,2.0,1.0,3.0,,2.0,,,,3.0,10.0,,,2.0,1.0,,76.0
25,"Collins, Sam",7,4,5,12,,,,1.0,1.0,1.0,,3.0,2.0,,,10.0,4.0,3.0,1.0,12.0,,,100.0
8,"Fiorini, Brayden",6,6,12,18,,,,,1.0,4.0,,3.0,,,,2.0,15.0,,1.0,1.0,2.0,,83.0
3,"Flanders, Sam",23,4,10,33,,,,2.0,6.0,1.0,,3.0,4.0,,3.0,7.0,18.0,,,,1.0,,81.0
26,"Graham, Will",4,1,10,14,,,,2.0,2.0,3.0,1.0,,,,,3.0,11.0,,,,1.0,,72.0
7,"Holman, Nick",5,3,6,11,,1.0,,,2.0,1.0,,,,,,1.0,10.0,,1.0,,,,74.0
19 ↓,"Humphrey, Bailey",7,2,2,9,1,1.0,,,,2.0,1.0,3.0,,3.0,,4.0,7.0,,1.0,1.0,,1.0,59.0
40,"Jeffrey, Joel",8,6,10,18,,,,1.0,2.0,,,1.0,,,,3.0,13.0,1.0,,3.0,1.0,,73.0
34,"King, Ben",7,5,2,9,4,1.0,,,,1.0,,3.0,2.0,3.0,,7.0,4.0,2.0,4.0,1.0,,,88.0
22,"Long, Ben",10,4,3,13,4,,,,,2.0,,4.0,2.0,1.0,,5.0,6.0,1.0,2.0,,,2.0,88.0
13,"Lukosius, Jack",6,1,4,10,2,,,,,1.0,,1.0,1.0,1.0,,5.0,5.0,,,3.0,,1.0,68.0
11,"Miller, Touk",13,2,15,28,1,,,5.0,1.0,8.0,6.0,8.0,2.0,3.0,,10.0,19.0,,,,,2.0,80.0
49,"Moyle, Ned",6,2,11,17,,,26.0,1.0,,3.0,3.0,3.0,,,,11.0,6.0,,,5.0,,,81.0
18,"Rowell, Matt",11,1,15,26,,,,11.0,2.0,4.0,8.0,5.0,2.0,2.0,,13.0,13.0,,,,,,85.0
6,"Sexton, Alex",16,8,14,30,,,,1.0,8.0,5.0,,5.0,1.0,1.0,,4.0,24.0,,,1.0,1.0,1.0,81.0
24 ↑,"Swallow, David",,,4,4,,,,,,,,,,,,2.0,2.0,,,,,,21.0
32,"Uwland, Bodhi",11,13,8,19,,,,1.0,4.0,1.0,1.0,2.0,,1.0,,1.0,17.0,,,3.0,,,82.0
17,"Walter, Jed",3,2,2,5,,1.0,7.0,3.0,,2.0,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,5.0,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,86,181,387,14,7.0,33.0,40.0,47.0,54.0,28.0,68.0,21.0,19.0,4.0,125.0,249.0,8.0,13.0,50.0,11.0,12.0,
Opposition,Opposition,218,91,169,387,11,14.0,28.0,57.0,36.0,58.0,30.0,62.0,19.0,21.0,2.0,128.0,260.0,5.0,14.0,48.0,12.0,8.0,
