Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",23y 127d,106 (57-0-49 53.77%),101 (0.95),←,
12,"Cordy, Zaine",22y 155d,50 (27-0-23 54.00%),10 (0.20),←,
9,"Crozier, Hayden",25y 97d,88 (40-0-48 45.45%),45 (0.51),19 (9-0-10 47.37%),1 (0.05)
35,"Daniel, Caleb",22y 267d,76 (42-0-34 55.26%),26 (0.34),←,
29,"Dickson, Tory",31y 186d,98 (49-0-49 50.00%),160 (1.63),←,
5,"Dunkley, Josh",22y 81d,45 (26-0-19 57.78%),25 (0.56),←,
15,"Duryea, Taylor",27y 341d,120 (84-1-35 70.42%),22 (0.18),2 (2-0-0 100.00%),1 (0.50)
44,"English, Tim",21y 233d,11 (6-0-5 54.55%),1 (0.09),←,
26,"Gowers, Billy",22y 294d,22 (9-0-13 40.91%),31 (1.41),←,
7,"Hunter, Lachie",24y 108d,107 (55-0-52 51.40%),52 (0.49),←,
21,"Liberatore, Tom",26y 319d,119 (52-0-67 43.70%),40 (0.34),←,
22,"Lloyd, Sam",29y 28d,59 (32-0-27 54.24%),71 (1.20),2 (2-0-0 100.00%),2 (1.00)
11,"Macrae, Jack",24y 240d,120 (61-0-59 50.83%),30 (0.25),←,
16,"McLean, Toby",23y 59d,62 (34-0-28 54.84%),42 (0.68),←,
33,"Naughton, Aaron",19y 121d,20 (10-0-10 50.00%),6 (0.30),←,
20,"Richards, Ed",19y 271d,23 (10-0-13 43.48%),9 (0.39),←,
13,"Schache, Josh",21y 222d,42 (9-0-33 21.43%),47 (1.12),15 (6-0-9 40.00%),22 (1.47)
6,"Smith, Bailey",18y 114d,2 (2-0-0 100.00%),,←,
1,"Suckling, Matt",30y 249d,154 (105-0-49 68.18%),72 (0.47),52 (30-0-22 57.69%),21 (0.40)
3,"Wallis, Mitch",26y 158d,125 (58-0-67 46.40%),69 (0.55),←,
10,"Wood, Easton",29y 208d,139 (73-0-66 52.52%),18 (0.13),←,
2,"Young, Lewis",20y 101d,10 (7-0-3 70.00%),,←,
Totals,Totals,24y 98d,1598 (848-1-749 53.07%),877 (0.55),,
C,"Beveridge, Luke",48y 220d,95 (54-0-41 56.84%),,←,
