Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",29y 295d,217 (150-1-66 69.35%),403 (1.86),←,
9,"Burgoyne, Shaun",37y 316d,387 (255-2-130 66.15%),300 (0.78),230 (158-2-70 69.13%),129 (0.56)
18,"Ceglar, Jonathon",29y 200d,86 (57-0-29 66.28%),41 (0.48),←,
46,"Cousins, James",22y 166d,22 (9-0-13 40.91%),10 (0.45),←,
12,"Frawley, James",31y 347d,237 (92-1-144 39.03%),24 (0.10),98 (58-0-40 59.18%),6 (0.06)
13,"Glass, Conor",22y 339d,21 (8-0-13 38.10%),2 (0.10),←,
19,"Gunston, Jack",28y 321d,205 (130-1-74 63.66%),390 (1.90),191 (125-1-65 65.71%),370 (1.94)
41,"Hanrahan, Oliver",22y 5d,16 (9-0-7 56.25%),10 (0.63),←,
15,"Hardwick, Blake",23y 209d,79 (40-1-38 51.27%),5 (0.06),←,
17,"Howe, Daniel",24y 272d,65 (39-1-25 60.77%),13 (0.20),←,
4,"Impey, Jarman",25y 54d,121 (64-0-57 52.89%),53 (0.44),46 (24-0-22 52.17%),19 (0.41)
29,"Jiath, Changkuoth",21y 80d,6 (2-0-4 33.33%),,←,
2,"Lewis, Mitch",21y 323d,19 (7-0-12 36.84%),22 (1.16),←,
7,"McEvoy, Ben",31y 52d,220 (123-3-94 56.59%),88 (0.40),129 (72-1-56 56.20%),61 (0.47)
38,"Minchington, Darren",26y 267d,32 (11-1-20 35.94%),24 (0.75),4 (0-0-4 0.00%),2 (0.50)
3,"Mitchell, Tom",27y 93d,125 (71-1-53 57.20%),62 (0.50),60 (29-1-30 49.17%),24 (0.40)
23,"OBrien, Tim",26y 157d,75 (43-1-31 58.00%),57 (0.76),←,
14,"Scrimshaw, Jack",21y 363d,24 (9-0-15 37.50%),,20 (9-0-11 45.00%),
21,"Scully, Tom",29y 109d,186 (75-3-108 41.13%),88 (0.47),34 (14-0-20 41.18%),15 (0.44)
24,"Stratton, Ben",31y 184d,201 (132-1-68 65.92%),1 (0.00),←,
20,"Wingard, Chad",27y 34d,175 (88-1-86 50.57%),261 (1.49),28 (12-0-16 42.86%),29 (1.04)
5,"Worpel, James",21y 221d,47 (23-0-24 48.94%),16 (0.34),←,
Totals,Totals,26y 217d,2566 (1437-18-1111 56.00%),1870 (0.73),,
C,"Clarkson, Alastair",52y 127d,365 (220-2-143 60.55%),,←,
