Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Akermanis, Jason",6,3,1,7,,1.0,,9.0,,2.0,,,,,,1.0,7,1.0,1.0,,,,68.0
5,"Boyd, Matthew",8,9,14,22,1.0,1.0,,4.0,2.0,1.0,1.0,2.0,,,,4.0,18,,1.0,2.0,2.0,2.0,70.0
17,"Cooney, Adam",10,7,9,19,2.0,,,2.0,,3.0,2.0,8.0,,,,6.0,13,,1.0,,,,81.0
4,"Cross, Daniel",7,7,22,29,,,1.0,5.0,1.0,,4.0,2.0,2.0,1.0,,10.0,20,,,3.0,2.0,,98.0
14,"Darcy, Luke",5,4,6,11,,,12.0,4.0,,2.0,2.0,2.0,1.0,1.0,,4.0,7,,,1.0,,,74.0
10,"Eagleton, Nathan",13,10,10,23,,,,1.0,3.0,8.0,1.0,1.0,1.0,,,2.0,21,,,3.0,5.0,1.0,73.0
13,"Giansiracusa, Daniel",10,2,6,16,,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,,,6.0,10,,,3.0,1.0,1.0,91.0
9,"Gilbee, Lindsay",16,6,10,26,,,,2.0,4.0,2.0,2.0,2.0,,,,5.0,21,,,6.0,,,86.0
16,"Griffen, Ryan",8,5,7,15,1.0,,,3.0,1.0,5.0,1.0,2.0,,1.0,,3.0,12,,,,,,76.0
25,"Hargrave, Ryan",8,4,5,13,,,,2.0,4.0,,,1.0,1.0,1.0,,4.0,8,1.0,,3.0,,,100.0
19,"Higgins, Shaun",7,6,7,14,3.0,,,3.0,2.0,1.0,2.0,,1.0,,,8.0,6,2.0,3.0,,,,80.0
6,"Johnson, Brad",14,9,3,17,2.0,1.0,,3.0,3.0,5.0,1.0,6.0,,,,,16,,1.0,1.0,3.0,,100.0
32,"McDougall, Andrew",2,1,2,4,1.0,,,1.0,,1.0,,3.0,1.0,,,2.0,2,,,2.0,,,74.0
23,"McMahon, Jordan",19,3,7,26,,,,,4.0,4.0,5.0,4.0,,2.0,,6.0,19,,,3.0,1.0,,85.0
27,"Minson, Will",4,1,3,7,,,13.0,2.0,1.0,,1.0,6.0,,4.0,,4.0,3,1.0,,,,,55.0
38,"Morris, Dale",6,5,9,15,,,,5.0,2.0,2.0,,,2.0,,,4.0,12,,,4.0,3.0,,100.0
2,"Murphy, Robert",6,5,2,8,1.0,,,2.0,1.0,1.0,,2.0,,1.0,,1.0,8,,1.0,1.0,2.0,,73.0
15,"Power, Sam",9,6,12,21,,,,1.0,2.0,2.0,,,1.0,,,5.0,16,,1.0,,,,94.0
1,"Ray, Farren",9,5,7,16,,,,5.0,2.0,1.0,1.0,2.0,,,,3.0,13,1.0,,,2.0,1.0,66.0
30,"Robbins, Matthew",2,2,3,5,,1.0,,2.0,,2.0,,1.0,,1.0,,2.0,3,1.0,1.0,1.0,,,66.0
7,"West, Scott",14,8,16,30,,,,1.0,2.0,4.0,2.0,1.0,1.0,,,4.0,26,,,,,,90.0
37,"Wight, Cameron",5,5,4,9,,,,3.0,3.0,,,,,,,2.0,7,1.0,,13.0,,,100.0
Totals,Totals,188,113,165,353,11.0,6.0,26.0,62.0,38.0,47.0,27.0,46.0,12.0,12.0,,86.0,268,8.0,10.0,46.0,21.0,5.0,
Opposition,Opposition,248,140,156,404,16.0,14.0,29.0,37.0,32.0,58.0,29.0,40.0,12.0,12.0,6.0,121.0,282,15.0,24.0,46.0,8.0,15.0,
