Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",30y 40d,131 (83-1-47 63.74%),7 (0.05),113 (76-1-36 67.70%),3 (0.03)
20,"Brogan, Dean",26y 249d,65 (47-1-17 73.08%),27 (0.42),←,
7,"Burgoyne, Peter",27y 203d,172 (101-3-68 59.59%),172 (1.00),←,
8,"Burgoyne, Shaun",22y 303d,79 (61-0-18 77.22%),83 (1.05),←,
25,"Cassisi, Domenic",22y 332d,64 (45-1-18 71.09%),27 (0.42),←,
30,"Chaplin, Troy",19y 178d,6 (3-1-2 58.33%),,←,
35,"Cornes, Chad",25y 281d,138 (90-1-47 65.58%),116 (0.84),←,
18,"Cornes, Kane",22y 227d,90 (62-1-27 69.44%),46 (0.51),←,
17,"Dew, Stuart",26y 2d,157 (92-3-62 59.55%),223 (1.42),←,
29,"Kingsley, Adam",30y,162 (95-3-64 59.57%),44 (0.27),←,
5,"Lade, Brendon",29y 41d,145 (85-3-57 59.66%),119 (0.82),←,
22,"Mahoney, Josh",27y 293d,64 (33-0-31 51.56%),45 (0.70),34 (23-0-11 67.65%),35 (1.03)
3,"Montgomery, Brett",32y 80d,183 (116-3-64 64.21%),104 (0.57),123 (76-2-45 62.60%),50 (0.41)
41,"Pearce, Danyle",19y 135d,4 (2-0-2 50.00%),4 (1.00),←,
36,"Pettigrew, Michael",20y 157d,13 (7-0-6 53.85%),7 (0.54),←,
31,"Salopek, Steven",20y 60d,24 (16-0-8 66.67%),10 (0.42),←,
16,"Tredrea, Warren",26y 239d,176 (106-2-68 60.80%),403 (2.29),←,
2,"Wakelin, Darryl",31y 9d,223 (127-2-94 57.40%),12 (0.05),108 (74-1-33 68.98%),4 (0.04)
42,"Walsh, Peter",29y 27d,124 (61-1-62 49.60%),34 (0.27),20 (10-1-9 52.50%),3 (0.15)
4,"Wanganeen, Gavin",32y 63d,296 (177-6-113 60.81%),199 (0.67),169 (104-3-62 62.43%),136 (0.80)
24,"White, Damon",22y 4d,18 (10-1-7 58.33%),15 (0.83),←,
21,"Wilson, Michael",28y 272d,150 (81-4-65 55.33%),44 (0.29),←,
Totals,Totals,26y 12d,2484 (1500-37-947 60.39%),1741 (0.70),,
C,"Williams, Mark",46y 364d,164 (102-2-60 62.80%),,←,
