Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",27y 253d,131 (74-0-57 56.49%),60 (0.46),7 (1-0-6 14.29%),5 (0.71)
22,"Breust, Luke",32y 169d,267 (164-2-101 61.80%),492 (1.84),←,
33,"Brockman, Tyler",20y 158d,16 (5-2-9 37.50%),16 (1.00),←,
12,"Day, Will",21y 328d,38 (10-0-28 26.32%),5 (0.13),←,
8,"Frost, Sam",29y 244d,148 (53-2-93 36.49%),9 (0.06),57 (17-2-38 31.58%),1 (0.02)
26,"Greene, Fergus",25y 130d,12 (4-0-8 33.33%),16 (1.33),7 (1-0-6 14.29%),11 (1.57)
15,"Hardwick, Blake",26y 83d,131 (57-2-72 44.27%),8 (0.06),←,
4,"Impey, Jarman",27y 294d,157 (74-0-83 47.13%),58 (0.37),82 (34-0-48 41.46%),24 (0.29)
9,"Jiath, Changkuoth",23y 320d,44 (13-0-31 29.55%),2 (0.05),←,
2,"Lewis, Mitch",24y 197d,52 (19-2-31 38.46%),85 (1.63),←,
40,"Mitchell, Seamus",20y 300d,3 (0-0-3 0.00%),,←,
13,"Moore, Dylan",23y 268d,59 (18-1-40 31.36%),61 (1.03),←,
1,"Morrison, Harry",24y 168d,83 (34-1-48 41.57%),21 (0.25),←,
11,"Nash, Conor",24y 275d,57 (23-1-33 41.23%),16 (0.28),←,
3,"Newcombe, Jai",21y 270d,36 (12-2-22 36.11%),13 (0.36),←,
38,"Ramsden, Max",20y 10d,1 (0-0-1 0.00%),,←,
7,"Reeves, Ned",24y 180d,24 (8-1-15 35.42%),9 (0.38),←,
14,"Scrimshaw, Jack",24y 237d,71 (24-1-46 34.51%),9 (0.13),67 (24-1-42 36.57%),9 (0.13)
6,"Sicily, James",28y 113d,122 (59-1-62 48.77%),61 (0.50),←,
25,"Ward, Josh",19y 255d,20 (8-0-12 40.00%),2 (0.10),←,
37,"Weddle, Josh",18y 339d,1 (0-0-1 0.00%),,←,
20,"Wingard, Chad",29y 274d,209 (98-2-109 47.37%),292 (1.40),62 (22-1-39 36.29%),60 (0.97)
5,"Worpel, James",24y 95d,86 (33-2-51 39.53%),33 (0.38),←,
Totals,Totals,24y 216d,1768 (790-22-956 44.68%),1268 (0.72),,
C,"Mitchell, Sam",40y 199d,29 (9-0-20 31.03%),,←,
