North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bonar, Aiden",4,3,10,14,,,,2.0,2.0,1.0,,2.0,1.0,1.0,,5.0,8.0,,,3.0,,,83.0
30,"Comben, Charlie",4,3,2,6,,2.0,5.0,3.0,,,1.0,2.0,2.0,2.0,,2.0,4.0,,2.0,,,,71.0
4,"Corr, Aidan",24,9,4,28,,,,3.0,15.0,1.0,,4.0,,2.0,,6.0,15.0,1.0,,3.0,,,84.0
10,"Cunnington, Ben",3,2,11,14,,,,3.0,,,2.0,3.0,,2.0,,5.0,9.0,,,1.0,,,67.0
9,"Davies-Uniacke, Luke",10,5,16,26,1,1.0,,3.0,2.0,4.0,7.0,4.0,,2.0,,16.0,13.0,,,,1.0,,80.0
42,"Dawson, Kallan",7,7,8,15,,1.0,,,1.0,2.0,,1.0,1.0,,,3.0,12.0,,,3.0,,,83.0
31,"Goater, Josh",12,5,9,21,,1.0,,3.0,3.0,,,2.0,1.0,,,6.0,15.0,,,2.0,1.0,,80.0
22,"Goldstein, Todd",7,6,9,16,,,30.0,2.0,1.0,2.0,2.0,5.0,2.0,4.0,,4.0,14.0,,,6.0,,,90.0
18,"Greenwood, Hugh",11,4,12,23,1,1.0,,10.0,2.0,,4.0,2.0,2.0,1.0,,11.0,12.0,,,3.0,,,79.0
6,"Horne-Francis, Jason",13,4,7,20,,,,3.0,1.0,3.0,1.0,7.0,3.0,2.0,,7.0,15.0,,,1.0,2.0,1.0,73.0
20,"Larkey, Nick",8,7,6,14,1,,,1.0,,2.0,,2.0,1.0,,,6.0,8.0,3.0,2.0,2.0,,,93.0
35,"Lazzaro, Charlie",3,1,5,8,,,,3.0,1.0,1.0,2.0,2.0,,1.0,,4.0,5.0,,,,1.0,1.0,75.0
1,"Mahony, Jack",6,3,2,8,1,,,2.0,1.0,3.0,,1.0,,,,1.0,8.0,,,1.0,,,73.0
11,"McDonald, Luke",16,5,7,23,,,,3.0,11.0,1.0,,1.0,,,,5.0,13.0,2.0,,5.0,1.0,,86.0
23,"McKay, Ben",7,8,6,13,,,,1.0,2.0,,,1.0,,,,5.0,8.0,2.0,,6.0,,,88.0
39,"Perez, Flynn",14,2,10,24,,,,1.0,3.0,5.0,,3.0,1.0,,,5.0,17.0,,,1.0,,,88.0
24,"Powell, Tom",6,2,11,17,,,,1.0,2.0,3.0,1.0,,,,,5.0,12.0,,,,2.0,,68.0
8,"Scott, Bailey",12,5,11,23,1,,,2.0,1.0,3.0,1.0,5.0,1.0,,,4.0,19.0,,,2.0,2.0,,85.0
12,"Simpkin, Jy",15,5,10,25,,,,3.0,1.0,7.0,3.0,1.0,2.0,,,9.0,17.0,,,,1.0,,87.0
5,"Taylor, Curtis",17,10,8,25,1,1.0,,3.0,2.0,2.0,,1.0,,,,2.0,20.0,1.0,2.0,,,,92.0
28,"Turner, Kayne",,,,,,,,,,,,,,,,,,,,,,,
17,"Young, Lachie",12,9,14,26,,,,1.0,4.0,3.0,,4.0,1.0,2.0,,3.0,24.0,,,3.0,1.0,1.0,88.0
44,"Zurhaar, Cameron",6,1,6,12,,2.0,,,,2.0,2.0,3.0,1.0,,,8.0,3.0,,,,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,106,184,401,6,11.0,35.0,53.0,55.0,45.0,26.0,56.0,19.0,19.0,,122.0,271.0,9.0,6.0,42.0,12.0,4.0,
Opposition,Opposition,249,109,128,377,16,18.0,35.0,61.0,38.0,72.0,44.0,59.0,19.0,19.0,6.0,147.0,227.0,9.0,16.0,53.0,14.0,13.0,
