Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",16,4,2,18,4,3.0,,6.0,,,,,,2.0,,,,,,,,,
40,"Brown, Paul",6,2,5,11,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
16,"Brownless, Bill",8,4,8,16,5,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Bruns, Neville",17,5,4,21,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
15,"Christensen, Martin",,,,,,,,,,,,,,,,,,,,,,,
7,"Couch, Paul",15,1,9,24,1,,1.0,3.0,,,,,3.0,,,,,,,,,,
28,"Darcy, Tim",3,1,,3,,,,,,,,,1.0,1.0,,,,,,,,,
14,"Flanigan, Darren",5,3,6,11,,2.0,14.0,,,,,,1.0,,,,,,,,,,
25,"Hamilton, Shane",16,1,5,21,1,,,1.0,,,,,1.0,2.0,,,,,,,,,
32,"Hocking, Garry",25,3,6,31,3,,,1.0,,,,,4.0,2.0,,,,,,,,,
1,"Hocking, Steve",12,1,8,20,,,,2.0,,,,,,,,,,,,,,,
12,"Malakellis, Spiro",14,1,9,23,2,,,2.0,,,,,1.0,1.0,,,,,,,,,
50,"Malakellis, Tony",12,1,14,26,,,,1.0,,,,,1.0,3.0,,,,,,,,,
11,"Morgan, Darren",5,,9,14,,,,,,,,,,2.0,,,,,,,,,
55,"Neeld, Mark",5,,1,6,,,,,,,,,,,,,,,,,,,
24,"Poole, Trevor",6,3,5,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
20,"Rogers, Andrew",9,1,9,18,,,,2.0,,,,,3.0,,,,,,,,,,
26,"Stoneham, Barry",9,5,8,17,,,6.0,3.0,,,,,2.0,,,,,,,,,,
10,"Troy, Darren",17,4,6,23,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,
21,"Yeates, Mark",12,2,7,19,,,1.0,4.0,,,,,,4.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,42,121,333,17,8.0,22.0,30.0,,,,,23.0,24.0,1.0,,,,,,,,
Opposition,Opposition,209,53,61,270,20,11.0,24.0,39.0,,,,,24.0,23.0,5.0,,,,,,,,
